group	x	y	PANEL
1	-11.5675965052519	175	1
1	-4.89990215954023	174	1
1	-4.56305121181835	173	1
1	-4.42965806067852	172	1
1	-4.08358828553614	168	1
1	-3.69085603334497	160	1
1	-3.54986395664449	152	1
1	-3.46480706274871	148	1
1	-3.2443026596119	145	1
1	-3.0173393569306	141	1
1	-2.84543920157988	137	1
1	-2.55130974951557	134	1
1	-2.3854054915862	129	1
1	-2.35235179701963	122	1
1	-2.23757457214844	116	1
1	-2.00389750355881	112	1
1	-1.83267775795289	100	1
1	-1.66337530137151	94	1
1	-1.52259214817464	82	1
1	-1.4879845377516	68	1
1	-1.46529680844774	62	1
1	-1.4317604180206	47	1
1	-1.28083852832045	43	1
1	-1.15128541625902	42	1
1	-1.11974202566057	39	1
1	-1.0123078717178	35	1
1	-0.925699372652582	30	1
1	-0.883885593675927	24	1
1	-0.846151876246295	23	1
1	-0.821823827094235	22	1
1	-0.765504296848856	21	1
1	-0.710210415524588	19	1
1	-0.667416915415638	15	1
1	-0.581659004704175	14	1
1	-0.512349342822906	13	1
1	-0.502592176489323	11	1
1	-0.480873396007905	10	1
1	-0.372271723411818	15	1
1	-0.183072222134381	14	1
1	-0.0697628558121659	14	1
1	-0.0118493050902986	13	1
1	0.0450764245295519	12	1
1	0.0950154503747482	14	1
1	0.23881298969325	13	1
1	0.4951649250577	12	1
1	0.688273945469449	12	1
1	0.730797890367099	12	1
1	0.730856931656231	6	1
1	0.751875325364804	5	1
1	0.793416499391004	5	1
1	0.827610604852204	5	1
1	0.846151876246294	5	1
1	0.863255267426199	5	1
1	0.901450524646576	5	1
1	0.946232553515649	5	1
1	0.979499824385067	10	1
1	1.00100924639679	10	1
1	1.0764150160994	10	1
1	1.16549499273118	10	1
1	1.2220557225125	8	1
1	1.396381145218	8	1
1	1.6329815528599	5	1
1	1.77260499275267	5	1
1	1.84319919567675	5	1
1	1.9904954974933	4	1
1	2.10997948132897	4	1
1	2.20993768718925	4	1
1	2.30989405323315	1	1
1	2.77947304674938	0	1
1	3.38898085188125	0	1
1	3.65350987875529	0	1
1	20.7195266102907	0	1
2	-11.5675965052519	0	1
2	-4.89990215954023	0	1
2	-4.56305121181835	0	1
2	-4.42965806067852	0	1
2	-4.08358828553614	0	1
2	-3.69085603334497	0	1
2	-3.54986395664449	0	1
2	-3.46480706274871	0	1
2	-3.2443026596119	0	1
2	-3.0173393569306	0	1
2	-2.84543920157988	0	1
2	-2.55130974951557	0	1
2	-2.3854054915862	0	1
2	-2.35235179701963	0	1
2	-2.23757457214844	0	1
2	-2.00389750355881	0	1
2	-1.83267775795289	0	1
2	-1.66337530137151	0	1
2	-1.52259214817464	0	1
2	-1.4879845377516	0	1
2	-1.46529680844774	0	1
2	-1.4317604180206	0	1
2	-1.28083852832045	0	1
2	-1.15128541625902	0	1
2	-1.11974202566057	0	1
2	-1.0123078717178	0	1
2	-0.925699372652582	0	1
2	-0.883885593675927	0	1
2	-0.846151876246295	0	1
2	-0.821823827094235	0	1
2	-0.765504296848856	0	1
2	-0.710210415524588	0	1
2	-0.667416915415638	0	1
2	-0.581659004704175	0	1
2	-0.512349342822906	0	1
2	-0.502592176489323	0	1
2	-0.480873396007905	0	1
2	-0.372271723411818	2	1
2	-0.183072222134381	2	1
2	-0.0697628558121659	3	1
2	-0.0118493050902986	3	1
2	0.0450764245295519	3	1
2	0.0950154503747482	5	1
2	0.23881298969325	5	1
2	0.4951649250577	5	1
2	0.688273945469449	6	1
2	0.730797890367099	8	1
2	0.730856931656231	8	1
2	0.751875325364804	10	1
2	0.793416499391004	12	1
2	0.827610604852204	14	1
2	0.846151876246294	16	1
2	0.863255267426199	18	1
2	0.901450524646576	19	1
2	0.946232553515649	24	1
2	0.979499824385067	33	1
2	1.00100924639679	36	1
2	1.0764150160994	39	1
2	1.16549499273118	43	1
2	1.2220557225125	43	1
2	1.396381145218	45	1
2	1.6329815528599	45	1
2	1.77260499275267	47	1
2	1.84319919567675	49	1
2	1.9904954974933	50	1
2	2.10997948132897	54	1
2	2.20993768718925	62	1
2	2.30989405323315	62	1
2	2.77947304674938	63	1
2	3.38898085188125	72	1
2	3.65350987875529	77	1
2	20.7195266102907	80	1
3	-11.5675965052519	175	1
3	-4.89990215954023	174	1
3	-4.56305121181835	173	1
3	-4.42965806067852	172	1
3	-4.08358828553614	168	1
3	-3.69085603334497	160	1
3	-3.54986395664449	152	1
3	-3.46480706274871	148	1
3	-3.2443026596119	145	1
3	-3.0173393569306	141	1
3	-2.84543920157988	137	1
3	-2.55130974951557	134	1
3	-2.3854054915862	129	1
3	-2.35235179701963	122	1
3	-2.23757457214844	116	1
3	-2.00389750355881	112	1
3	-1.83267775795289	100	1
3	-1.66337530137151	94	1
3	-1.52259214817464	82	1
3	-1.4879845377516	68	1
3	-1.46529680844774	62	1
3	-1.4317604180206	47	1
3	-1.28083852832045	43	1
3	-1.15128541625902	42	1
3	-1.11974202566057	39	1
3	-1.0123078717178	35	1
3	-0.925699372652582	30	1
3	-0.883885593675927	24	1
3	-0.846151876246295	23	1
3	-0.821823827094235	22	1
3	-0.765504296848856	21	1
3	-0.710210415524588	19	1
3	-0.667416915415638	15	1
3	-0.581659004704175	14	1
3	-0.512349342822906	13	1
3	-0.502592176489323	11	1
3	-0.480873396007905	10	1
3	-0.372271723411818	17	1
3	-0.183072222134381	16	1
3	-0.0697628558121659	17	1
3	-0.0118493050902986	16	1
3	0.0450764245295519	15	1
3	0.0950154503747482	19	1
3	0.23881298969325	18	1
3	0.4951649250577	17	1
3	0.688273945469449	18	1
3	0.730797890367099	20	1
3	0.730856931656231	14	1
3	0.751875325364804	15	1
3	0.793416499391004	17	1
3	0.827610604852204	19	1
3	0.846151876246294	21	1
3	0.863255267426199	23	1
3	0.901450524646576	24	1
3	0.946232553515649	29	1
3	0.979499824385067	43	1
3	1.00100924639679	46	1
3	1.0764150160994	49	1
3	1.16549499273118	53	1
3	1.2220557225125	51	1
3	1.396381145218	53	1
3	1.6329815528599	50	1
3	1.77260499275267	52	1
3	1.84319919567675	54	1
3	1.9904954974933	54	1
3	2.10997948132897	58	1
3	2.20993768718925	66	1
3	2.30989405323315	63	1
3	2.77947304674938	63	1
3	3.38898085188125	72	1
3	3.65350987875529	77	1
3	20.7195266102907	80	1
1	-11.5675965052519	175	2
1	-5.0353239227347	174	2
1	-4.72541410970851	170	2
1	-4.23107840274721	169	2
1	-3.85964700522024	168	2
1	-3.75401392808181	160	2
1	-3.64765075110219	152	2
1	-3.50665867440171	148	2
1	-3.46480706274871	144	2
1	-3.17531316066611	141	2
