group	x	y	PANEL
1	-11.5675965052519	432	1
1	-4.7437832853073	431	1
1	-4.45437598589403	430	1
1	-4.4035602332041	429	1
1	-4.3352202135121	427	1
1	-4.11552546196722	426	1
1	-3.90265731885192	425	1
1	-3.79457146408418	421	1
1	-3.66152308476346	419	1
1	-3.60229359108462	417	1
1	-3.56296727026262	415	1
1	-3.53177948743485	411	1
1	-3.47565160861658	410	1
1	-3.41141134000933	409	1
1	-3.36159506626535	408	1
1	-3.28231822030107	406	1
1	-3.22217031490789	404	1
1	-3.17315532397696	403	1
1	-3.1155130093435	401	1
1	-3.08391439336677	399	1
1	-3.06718228603268	398	1
1	-3.03583584983708	397	1
1	-2.99567591448848	395	1
1	-2.97639842554719	393	1
1	-2.94339906860512	386	1
1	-2.91213500537211	384	1
1	-2.90361117492569	382	1
1	-2.8855216457091	375	1
1	-2.86027411226412	373	1
1	-2.83400947032186	371	1
1	-2.80710059189223	363	1
1	-2.78423887789893	362	1
1	-2.74009043086896	361	1
1	-2.6752640056778	359	1
1	-2.63311656878128	357	1
1	-2.60435462681299	355	1
1	-2.55980810245407	352	1
1	-2.52008238281419	347	1
1	-2.50597190426943	345	1
1	-2.5022634831655	344	1
1	-2.48630182775601	342	1
1	-2.44065026735883	338	1
1	-2.36689247708595	332	1
1	-2.30577820368725	328	1
1	-2.27312357552816	322	1
1	-2.25905838670299	318	1
1	-2.25128137613822	312	1
1	-2.24084605317473	311	1
1	-2.20551705989031	310	1
1	-2.17184725915759	308	1
1	-2.16847789914962	307	1
1	-2.15376035000114	306	1
1	-2.116374464858	301	1
1	-2.08408591770694	299	1
1	-2.07214836792809	296	1
1	-2.06875680117934	291	1
1	-2.06275592049547	289	1
1	-2.05134056284031	283	1
1	-2.03824650960899	281	1
1	-2.01934864490564	280	1
1	-1.97260301436901	278	1
1	-1.92695437343335	277	1
1	-1.90502629734519	275	1
1	-1.88004077062893	273	1
1	-1.8600018120131	273	1
1	-1.82647170173927	270	1
1	-1.79711578923576	268	1
1	-1.78463849159012	266	1
1	-1.77320929726923	263	1
1	-1.77008776772448	257	1
1	-1.75974797907181	256	1
1	-1.74899021267756	254	1
1	-1.74556084900373	252	1
1	-1.7356575094293	251	1
1	-1.72689104471494	247	1
1	-1.69347104014703	243	1
1	-1.63227574639214	241	1
1	-1.6029286524895	233	1
1	-1.59339484651342	232	1
1	-1.58252068186104	230	1
1	-1.57459705733157	228	1
1	-1.56341426123662	227	1
1	-1.54520149745262	226	1
1	-1.49796880246055	224	1
1	-1.45079826847405	223	1
1	-1.43213391665981	224	1
1	-1.42109611161647	223	1
1	-1.41448995337131	222	1
1	-1.40212522129225	220	1
1	-1.389335310444	219	1
1	-1.38521837647677	218	1
1	-1.38248264304118	217	1
1	-1.37586634459856	215	1
1	-1.3588539826623	214	1
1	-1.33131433652522	213	1
1	-1.3149000408464	212	1
1	-1.31292276129671	211	1
1	-1.30870768420597	205	1
1	-1.30121385495663	207	1
1	-1.29627523053735	206	1
1	-1.29582099423321	205	1
1	-1.29454196698216	205	1
1	-1.28605600584746	204	1
1	-1.26463612612605	204	1
1	-1.24720656842458	203	1
1	-1.23848180307163	202	1
1	-1.23244703527116	201	1
1	-1.23018330441731	202	1
1	-1.21841019292285	201	1
1	-1.20567953162096	200	1
1	-1.19662341191075	201	1
1	-1.18973334346559	200	1
1	-1.18566346791437	199	1
1	-1.18091552838825	198	1
1	-1.16768177084941	197	1
1	-1.15522329872036	192	1
1	-1.13983621221939	185	1
1	-1.12032172464411	184	1
1	-1.11322078857467	183	1
1	-1.10247418624002	182	1
1	-1.09283604467007	180	1
1	-1.0811670782318	178	1
1	-1.0703187727285	177	1
1	-1.05365902645385	176	1
1	-1.0289450072264	175	1
1	-1.00328118696272	174	1
1	-0.983008379542506	173	1
1	-0.977856265302256	172	1
1	-0.961966472416268	171	1
1	-0.944473036921559	170	1
1	-0.936041243429115	169	1
1	-0.928487759300075	167	1
1	-0.921252587415792	160	1
1	-0.914867288628591	158	1
1	-0.9045144906089	157	1
1	-0.89473762851751	151	1
1	-0.88075171448976	150	1
1	-0.860264759897608	144	1
1	-0.851167031823558	143	1
1	-0.83809750508829	142	1
1	-0.822700853769314	141	1
1	-0.814644481910741	140	1
1	-0.804631179047927	136	1
1	-0.7900030373429	135	1
1	-0.779013215788579	132	1
1	-0.768522321999715	131	1
1	-0.754278593160658	125	1
1	-0.741476670788958	123	1
1	-0.732833716087607	121	1
1	-0.724829737952407	121	1
1	-0.71061670277565	120	1
1	-0.697650795965898	123	1
1	-0.689259929232965	122	1
1	-0.67823165905559	119	1
1	-0.648998957467322	117	1
1	-0.624451639822527	116	1
1	-0.621145704956023	116	1
1	-0.611799233133779	114	1
1	-0.599396399998592	113	1
1	-0.578817611007359	112	1
1	-0.548944460952203	111	1
1	-0.535770050038452	111	1
1	-0.518040378278466	110	1
1	-0.499959567130698	106	1
1	-0.494281955215752	105	1
1	-0.479316564078123	104	1
1	-0.468973206962756	105	1
1	-0.422063315371103	103	1
1	-0.369417764494911	99	1
1	-0.351797413997553	95	1
1	-0.339673588720387	94	1
1	-0.318946224987743	93	1
1	-0.287139547147558	92	1
1	-0.263138880937211	92	1
1	-0.249915653047016	94	1
1	-0.246900496688267	93	1
1	-0.217724301299437	92	1
1	-0.18910399945346	92	1
1	-0.182357180239669	91	1
1	-0.155990374091147	90	1
1	-0.126056815164626	81	1
1	-0.116501851650161	80	1
1	-0.0680202728498376	79	1
1	-0.0161453715158277	77	1
1	-0.00584352055675819	77	1
1	0.012229627708825	76	1
1	0.0266679661810887	75	1
1	0.0294548735333553	74	1
1	0.0553654178757554	73	1
1	0.0813966586739205	73	1
1	0.0898957150844613	72	1
1	0.0996172038128122	66	1
1	0.10972148872835	65	1
1	0.134911296520046	67	1
1	0.15682604095576	66	1
1	0.168425754799554	65	1
1	0.176191541877927	64	1
1	0.177753115491635	64	1
1	0.189531761725067	62	1
1	0.205722597866846	61	1
1	0.258885641809124	58	1
1	0.308585526246999	57	1
1	0.312729502307228	52	1
1	0.319822313002563	52	1
1	0.328675289731682	52	1
1	0.33384382282335	52	1
1	0.337544663686473	51	1
1	0.342264318892552	51	1
1	0.344388949079882	51	1
1	0.34533581104468	51	1
1	0.34545813762929	46	1
1	0.345458137632731	41	1
1	0.345458137635381	36	1
1	0.345459844112242	31	1
1	0.345662264951056	28	1
1	0.351102948423289	24	1
1	0.358449875213549	23	1
1	0.360879744962116	22	1
1	0.362905430624733	21	1
1	0.367209793713991	21	1
1	0.378407672442861	21	1
1	0.387451368076436	20	1
1	0.401501517932341	19	1
1	0.444745738312629	19	1
1	0.504461920805987	18	1
1	0.534751571153641	18	1
1	0.53913669147128	18	1
1	0.552617841055681	17	1
1	0.566157745049525	17	1
1	0.570775703106071	17	1
1	0.593920818507715	16	1
1	0.621784247590329	15	1
1	0.62700776614821	14	1
1	0.632485130321974	14	1
1	0.639016605358207	14	1
1	0.642563812455383	13	1
1	0.68190152895575	13	1
1	0.728891199453945	13	1
1	0.747224012032786	13	1
1	0.758001039076791	13	1
1	0.767282647926797	13	1
1	0.775330842921663	13	1
1	0.779468118640343	13	1
1	0.815867894376454	11	1
1	0.852841877974923	11	1
1	0.85754002311277	10	1
1	0.863165941678697	9	1
1	0.881465320706454	9	1
1	0.895451234734204	7	1
1	0.903801524962375	7	1
1	0.912778662900875	7	1
1	0.914246771645235	7	1
1	0.919984678688267	7	1
1	0.933168318506672	5	1
1	0.960825440595534	5	1
1	0.991645495805408	4	1
1	1.01145569243764	1	1
1	1.0289450072264	1	1
1	1.05472724314611	1	1
1	1.07214124272361	1	1
1	1.08790231123	1	1
1	1.10664585080245	0	1
1	1.11080597381712	0	1
1	1.13323823729002	0	1
1	1.19425841187893	0	1
1	1.26349392920937	0	1
1	1.29820268591552	0	1
1	1.32504971035543	0	1
1	1.35625372041065	0	1
1	1.3676392147375	0	1
1	1.39895270597965	3	1
1	1.4803948746703	3	1
1	1.54520149745263	3	1
1	1.58217909145142	3	1
1	1.62541758782842	3	1
1	1.695380940876	3	1
1	1.81897483979747	3	1
1	1.90140015010641	3	1
1	1.92611194833802	5	1
1	1.95407718666233	5	1
1	2.00268207659292	5	1
1	2.11230331667643	5	1
1	2.30391272980593	5	1
1	2.45400959201417	2	1
1	2.52194751864394	2	1
1	2.69766320848566	2	1
1	2.85772966182033	2	1
1	2.88922557481699	2	1
1	2.90160957639277	2	1
1	2.93526381918603	2	1
1	3.04126368386396	2	1
1	3.12014224821838	2	1
1	3.13514686017844	2	1
1	3.21828958641274	2	1
1	3.31067362324966	2	1
1	3.38171705641582	2	1
1	3.82110646972635	2	1
1	20.7195266102907	0	1
2	-11.5675965052519	0	1
2	-4.7437832853073	0	1
2	-4.45437598589403	0	1
2	-4.4035602332041	0	1
2	-4.3352202135121	0	1
2	-4.11552546196722	0	1
2	-3.90265731885192	0	1
2	-3.79457146408418	0	1
2	-3.66152308476346	0	1
2	-3.60229359108462	0	1
2	-3.56296727026262	0	1
2	-3.53177948743485	0	1
2	-3.47565160861658	0	1
2	-3.41141134000933	0	1
2	-3.36159506626535	0	1
2	-3.28231822030107	0	1
2	-3.22217031490789	0	1
2	-3.17315532397696	0	1
2	-3.1155130093435	0	1
2	-3.08391439336677	0	1
2	-3.06718228603268	0	1
2	-3.03583584983708	0	1
2	-2.99567591448848	0	1
2	-2.97639842554719	0	1
2	-2.94339906860512	0	1
2	-2.91213500537211	0	1
2	-2.90361117492569	0	1
2	-2.8855216457091	0	1
2	-2.86027411226412	0	1
2	-2.83400947032186	0	1
2	-2.80710059189223	0	1
2	-2.78423887789893	0	1
2	-2.74009043086896	0	1
2	-2.6752640056778	0	1
2	-2.63311656878128	0	1
2	-2.60435462681299	0	1
2	-2.55980810245407	0	1
2	-2.52008238281419	0	1
2	-2.50597190426943	0	1
2	-2.5022634831655	0	1
2	-2.48630182775601	0	1
2	-2.44065026735883	0	1
2	-2.36689247708595	0	1
2	-2.30577820368725	0	1
2	-2.27312357552816	0	1
2	-2.25905838670299	0	1
2	-2.25128137613822	0	1
2	-2.24084605317473	0	1
2	-2.20551705989031	0	1
2	-2.17184725915759	0	1
2	-2.16847789914962	0	1
2	-2.15376035000114	0	1
2	-2.116374464858	0	1
2	-2.08408591770694	0	1
2	-2.07214836792809	0	1
2	-2.06875680117934	0	1
2	-2.06275592049547	0	1
2	-2.05134056284031	0	1
2	-2.03824650960899	0	1
2	-2.01934864490564	0	1
2	-1.97260301436901	0	1
2	-1.92695437343335	0	1
2	-1.90502629734519	0	1
2	-1.88004077062893	0	1
2	-1.8600018120131	2	1
2	-1.82647170173927	2	1
2	-1.79711578923576	2	1
2	-1.78463849159012	2	1
2	-1.77320929726923	2	1
