colour	x	y	key	showSelectedlegendcolour	showSelected2	fill
#00BFC4	0.983974358974359	1	initial	initial	-10	#00BFC4
#F8766D	0.983974358974359	1	improved	improved	-10	#F8766D
#00BFC4	0.983974358974359	1	initial	initial	-9.8	#00BFC4
#F8766D	0.983974358974359	1	improved	improved	-9.8	#F8766D
#00BFC4	0.983974358974359	1	initial	initial	-9.6	#00BFC4
#F8766D	0.983974358974359	1	improved	improved	-9.6	#F8766D
#00BFC4	0.983974358974359	1	initial	initial	-9.4	#00BFC4
#F8766D	0.983974358974359	1	improved	improved	-9.4	#F8766D
#00BFC4	0.983974358974359	1	initial	initial	-9.2	#00BFC4
#F8766D	0.983974358974359	1	improved	improved	-9.2	#F8766D
#00BFC4	0.983974358974359	1	initial	initial	-9	#00BFC4
#F8766D	0.983974358974359	1	improved	improved	-9	#F8766D
#00BFC4	0.983974358974359	1	initial	initial	-8.8	#00BFC4
#F8766D	0.983974358974359	1	improved	improved	-8.8	#F8766D
#00BFC4	0.983974358974359	1	initial	initial	-8.6	#00BFC4
#F8766D	0.983974358974359	1	improved	improved	-8.6	#F8766D
#00BFC4	0.983727810650888	1	initial	initial	-8.4	#00BFC4
#F8766D	0.983974358974359	1	improved	improved	-8.4	#F8766D
#00BFC4	0.983727810650888	1	initial	initial	-8.2	#00BFC4
#F8766D	0.983974358974359	1	improved	improved	-8.2	#F8766D
#00BFC4	0.983234714003945	1	initial	initial	-8	#00BFC4
#F8766D	0.983974358974359	1	improved	improved	-8	#F8766D
#00BFC4	0.981755424063116	1	initial	initial	-7.8	#00BFC4
#F8766D	0.983974358974359	1	improved	improved	-7.8	#F8766D
#00BFC4	0.980276134122288	1	initial	initial	-7.6	#00BFC4
#F8766D	0.983974358974359	1	improved	improved	-7.6	#F8766D
#00BFC4	0.979536489151874	1	initial	initial	-7.4	#00BFC4
#F8766D	0.983974358974359	1	improved	improved	-7.4	#F8766D
#00BFC4	0.976824457593688	1	initial	initial	-7.2	#00BFC4
#F8766D	0.983974358974359	1	improved	improved	-7.2	#F8766D
#00BFC4	0.975591715976331	1	initial	initial	-7	#00BFC4
#F8766D	0.983974358974359	1	improved	improved	-7	#F8766D
#00BFC4	0.974605522682446	1	initial	initial	-6.8	#00BFC4
#F8766D	0.983974358974359	1	improved	improved	-6.8	#F8766D
#00BFC4	0.973126232741617	1	initial	initial	-6.6	#00BFC4
#F8766D	0.983974358974359	1	improved	improved	-6.6	#F8766D
#00BFC4	0.973126232741617	1	initial	initial	-6.4	#00BFC4
#F8766D	0.983974358974359	1	improved	improved	-6.4	#F8766D
#00BFC4	0.969674556213018	1	initial	initial	-6.2	#00BFC4
#F8766D	0.983974358974359	1	improved	improved	-6.2	#F8766D
#00BFC4	0.968688362919132	1	initial	initial	-6	#00BFC4
#F8766D	0.983974358974359	1	improved	improved	-6	#F8766D
#00BFC4	0.964990138067061	0.998936170212766	initial	initial	-5.8	#00BFC4
#F8766D	0.983481262327416	1	improved	improved	-5.8	#F8766D
#00BFC4	0.958333333333333	0.997872340425532	initial	initial	-5.6	#00BFC4
#F8766D	0.983481262327416	1	improved	improved	-5.6	#F8766D
#00BFC4	0.956114398422091	0.996808510638298	initial	initial	-5.4	#00BFC4
#F8766D	0.983234714003945	1	improved	improved	-5.4	#F8766D
#00BFC4	0.951923076923077	0.995744680851064	initial	initial	-5.2	#00BFC4
#F8766D	0.982001972386588	1	improved	improved	-5.2	#F8766D
#00BFC4	0.951183431952663	0.99468085106383	initial	initial	-5	#00BFC4
#F8766D	0.981508875739645	1	improved	improved	-5	#F8766D
#00BFC4	0.946499013806706	0.99468085106383	initial	initial	-4.8	#00BFC4
#F8766D	0.979536489151874	1	improved	improved	-4.8	#F8766D
#00BFC4	0.942554240631164	0.993617021276596	initial	initial	-4.6	#00BFC4
#F8766D	0.978303747534517	1	improved	improved	-4.6	#F8766D
#00BFC4	0.937869822485207	0.993617021276596	initial	initial	-4.4	#00BFC4
#F8766D	0.974852071005917	1	improved	improved	-4.4	#F8766D
#00BFC4	0.92948717948718	0.993617021276596	initial	initial	-4.2	#00BFC4
#F8766D	0.973126232741617	1	improved	improved	-4.2	#F8766D
#00BFC4	0.907297830374753	0.992553191489362	initial	initial	-4	#00BFC4
#F8766D	0.972386587771203	1	improved	improved	-4	#F8766D
#00BFC4	0.892751479289941	0.992553191489362	initial	initial	-3.8	#00BFC4
#F8766D	0.965976331360947	1	improved	improved	-3.8	#F8766D
#00BFC4	0.875986193293886	0.992553191489362	initial	initial	-3.6	#00BFC4
#F8766D	0.962278106508876	0.998936170212766	improved	improved	-3.6	#F8766D
#00BFC4	0.863658777120316	0.992553191489362	initial	initial	-3.4	#00BFC4
#F8766D	0.96474358974359	0.998936170212766	improved	improved	-3.4	#F8766D
#00BFC4	0.834072978303747	0.992553191489362	initial	initial	-3.2	#00BFC4
#F8766D	0.957100591715976	0.998936170212766	improved	improved	-3.2	#F8766D
#00BFC4	0.819033530571992	0.992553191489362	initial	initial	-3	#00BFC4
#F8766D	0.944773175542406	0.998936170212766	improved	improved	-3	#F8766D
#00BFC4	0.803254437869823	0.992553191489362	initial	initial	-2.8	#00BFC4
#F8766D	0.94008875739645	0.998936170212766	improved	improved	-2.8	#F8766D
#00BFC4	0.767998027613412	0.988297872340426	initial	initial	-2.6	#00BFC4
#F8766D	0.930226824457594	0.995744680851064	improved	improved	-2.6	#F8766D
#00BFC4	0.750246548323471	0.987234042553191	initial	initial	-2.4	#00BFC4
#F8766D	0.915680473372781	0.990425531914894	improved	improved	-2.4	#F8766D
#00BFC4	0.719921104536489	0.986170212765957	initial	initial	-2.2	#00BFC4
#F8766D	0.895710059171598	0.986170212765957	improved	improved	-2.2	#F8766D
#00BFC4	0.693293885601578	0.986170212765957	initial	initial	-2	#00BFC4
#F8766D	0.878205128205128	0.982978723404255	improved	improved	-2	#F8766D
#00BFC4	0.67430966469428	0.982978723404255	initial	initial	-1.8	#00BFC4
#F8766D	0.876972386587771	0.975531914893617	improved	improved	-1.8	#F8766D
#00BFC4	0.646696252465483	0.979787234042553	initial	initial	-1.6	#00BFC4
#F8766D	0.867603550295858	0.972340425531915	improved	improved	-1.6	#F8766D
#00BFC4	0.627465483234714	0.974468085106383	initial	initial	-1.4	#00BFC4
#F8766D	0.856508875739645	0.971276595744681	improved	improved	-1.4	#F8766D
#00BFC4	0.590976331360947	0.971276595744681	initial	initial	-1.2	#00BFC4
#F8766D	0.842209072978304	0.971276595744681	improved	improved	-1.2	#F8766D
#00BFC4	0.574211045364892	0.968085106382979	initial	initial	-1	#00BFC4
#F8766D	0.805719921104537	0.971276595744681	improved	improved	-1	#F8766D
#00BFC4	0.544625246548323	0.965957446808511	initial	initial	-0.799999999999999	#00BFC4
#F8766D	0.789940828402367	0.971276595744681	improved	improved	-0.799999999999999	#F8766D
#00BFC4	0.520710059171598	0.962765957446809	initial	initial	-0.6	#00BFC4
#F8766D	0.759122287968442	0.970212765957447	improved	improved	-0.6	#F8766D
#00BFC4	0.504191321499014	0.961702127659574	initial	initial	-0.399999999999999	#00BFC4
#F8766D	0.739151873767258	0.967021276595745	improved	improved	-0.399999999999999	#F8766D
#00BFC4	0.444280078895464	0.963829787234043	initial	initial	-0.199999999999999	#00BFC4
#F8766D	0.714497041420118	0.965957446808511	improved	improved	-0.199999999999999	#F8766D
#00BFC4	0.40310650887574	0.964893617021277	initial	initial	0	#00BFC4
#F8766D	0.689842209072978	0.962765957446809	improved	improved	0	#F8766D
#00BFC4	0.399901380670611	0.912765957446809	initial	initial	0.200000000000001	#00BFC4
#F8766D	0.654092702169625	0.958510638297872	improved	improved	0.200000000000001	#F8766D
#00BFC4	0.406311637080868	0.865957446808511	initial	initial	0.4	#00BFC4
#F8766D	0.605769230769231	0.956382978723404	improved	improved	0.4	#F8766D
#00BFC4	0.408037475345168	0.838297872340426	initial	initial	0.600000000000001	#00BFC4
#F8766D	0.574211045364892	0.954255319148936	improved	improved	0.600000000000001	#F8766D
#00BFC4	0.407544378698225	0.820212765957447	initial	initial	0.800000000000001	#00BFC4
#F8766D	0.562376725838264	0.942553191489362	improved	improved	0.800000000000001	#F8766D
#00BFC4	0.409023668639053	0.782978723404255	initial	initial	1	#00BFC4
#F8766D	0.541666666666667	0.940425531914894	improved	improved	1	#F8766D
#00BFC4	0.406065088757396	0.741489361702128	initial	initial	1.2	#00BFC4
#F8766D	0.52465483234714	0.937234042553191	improved	improved	1.2	#F8766D
#00BFC4	0.408284023668639	0.723404255319149	initial	initial	1.4	#00BFC4
#F8766D	0.47534516765286	0.936170212765957	improved	improved	1.4	#F8766D
#00BFC4	0.401134122287968	0.665957446808511	initial	initial	1.6	#00BFC4
#F8766D	0.431706114398422	0.932978723404255	improved	improved	1.6	#F8766D
#00BFC4	0.40138067061144	0.613829787234043	initial	initial	1.8	#00BFC4
#F8766D	0.40138067061144	0.925531914893617	improved	improved	1.8	#F8766D
#00BFC4	0.398422090729783	0.530851063829787	initial	initial	2	#00BFC4
#F8766D	0.359714003944773	0.921276595744681	improved	improved	2	#F8766D
#00BFC4	0.398668639053254	0.486170212765958	initial	initial	2.2	#00BFC4
#F8766D	0.338510848126233	0.914893617021277	improved	improved	2.2	#F8766D
#00BFC4	0.399161735700197	0.426595744680851	initial	initial	2.4	#00BFC4
#F8766D	0.291666666666667	0.911702127659574	improved	improved	2.4	#F8766D
#00BFC4	0.405818540433925	0.356382978723404	initial	initial	2.6	#00BFC4
