group	x	y	PANEL
1	-11.5675965052519	152	1
1	3.74307936208579	151	1
1	4.10719405217313	150	1
1	4.28056863235195	149	1
1	4.40414439934463	148	1
1	4.45730880565435	147	1
1	4.49887703188836	146	1
1	4.56506294199048	145	1
1	4.63660295438886	144	1
1	4.72637683110295	142	1
1	4.84480607231296	141	1
1	4.88951635182424	142	1
1	4.96058250548743	141	1
1	5.10988348340785	140	1
1	5.24613198677583	139	1
1	5.32297941347515	138	1
1	5.44133961352329	137	1
1	5.57305548520205	136	1
1	5.63423655222113	134	1
1	5.77675310345471	133	1
1	5.91271773252995	131	1
1	5.96053928440203	130	1
1	6.02019004442501	129	1
1	6.05171555154077	128	1
1	6.06129879777347	127	1
1	6.10411209530588	125	1
1	6.14903991130161	124	1
1	6.17710041661885	123	1
1	6.24754661803245	122	1
1	6.30206372015473	121	1
1	6.31362255056141	119	1
1	6.32898156065086	118	1
1	6.37187429208611	117	1
1	6.41804010563105	116	1
1	6.43251601967207	115	1
1	6.45797636010048	114	1
1	6.48209781776658	113	1
1	6.49815237112433	112	1
1	6.52314907305765	111	1
1	6.54963024722541	110	1
1	6.57002287073554	109	1
1	6.57618667630933	108	1
1	6.61068601207088	107	1
1	6.64669190979043	106	1
1	6.69609648099143	105	1
1	6.74864483627331	104	1
1	6.75740878522731	103	1
1	6.76405852151916	102	1
1	6.77174086741336	101	1
1	6.77727169281688	100	1
1	6.7826397502461	99	1
1	6.79675784822363	98	1
1	6.83040426598057	97	1
1	6.858872493381	96	1
1	6.86631963547896	95	1
1	6.88803279487398	94	1
1	6.90714225652354	93	1
1	6.92062449934843	92	1
1	7.0652804095592	91	1
1	7.19715366576662	89	1
1	7.20249267075583	87	1
1	7.25250547503885	85	1
1	7.2980582816447	84	1
1	7.29999806878842	83	1
1	7.33291408790868	82	1
1	7.37198313944465	81	1
1	7.47091080344863	80	1
1	7.65822162429276	79	1
1	7.84386034052275	78	1
1	8.32967339189095	77	1
1	8.88068512529684	76	1
1	9.0387561164554	74	1
1	9.04487461573255	72	1
1	9.05143161713685	70	1
1	9.061021094077	68	1
1	9.07534965943415	66	1
1	9.08560495381105	64	1
1	9.09349071705195	62	1
1	9.10322671326995	60	1
1	9.1105476495819	58	1
1	9.1175943368527	56	1
1	9.1218417238263	55	1
1	9.12254006640755	54	1
1	9.12276731183365	53	1
1	9.1263526073466	51	1
1	9.1368917915058	48	1
1	9.1464063279614	46	1
1	9.15095484186585	44	1
1	9.15307012395575	43	1
1	9.15348937569895	42	1
1	9.15397418968725	40	1
1	9.15725146872275	39	1
1	9.16183710540155	37	1
1	9.16486893271315	35	1
1	9.16754317139046	34	1
1	9.16888859702101	32	1
1	9.16957761438415	31	1
1	9.17063125662045	30	1
1	9.1725521503051	29	1
1	9.17508491127505	27	1
1	9.1819054546634	25	1
1	9.18878500771755	24	1
1	9.1918984635018	23	1
1	9.19382887275325	22	1
1	9.1950378782962	20	1
1	9.1963789758004	18	1
1	9.1978757561725	17	1
1	9.20036891062645	15	1
1	9.20214912056495	12	1
1	9.2028886914866	11	1
1	9.2038528649666	10	1
1	9.2054668962245	8	1
1	9.2091057530448	7	1
1	9.2132529642692	6	1
1	9.21591874905545	5	1
1	9.217319131555	3	1
1	9.24073862464379	1	1
1	9.35512836960293	0	1
1	9.4554836848918	0	1
1	9.46548936301112	0	1
1	9.46634537949148	0	1
1	9.47217620998178	0	1
1	9.48333773201801	0	1
1	9.49190818287943	0	1
1	9.49692081320903	0	1
