group	x	y	PANEL
1	-11.5675965052519	120	1
1	-3.17497237039407	119	1
1	-3.09105778525361	118	1
1	-3.06536672210361	117	1
1	-3.02064936871914	116	1
1	-2.95048139166908	115	1
1	-2.90577661936103	114	1
1	-2.86181528401096	113	1
1	-2.80473450751615	112	1
1	-2.74552139263289	111	1
1	-2.69200532727698	109	1
1	-2.65366087942152	108	1
1	-2.61170051073707	107	1
1	-2.55040188320182	106	1
1	-2.50556767308072	104	1
1	-2.48016180824266	102	1
1	-2.45323211517889	101	1
1	-2.40904581431287	99	1
1	-2.33937951711621	98	1
1	-2.29363541572099	96	1
1	-2.24006776463442	95	1
1	-2.19761603262571	94	1
1	-2.14761416372695	93	1
1	-2.05679296710915	92	1
1	-2.00904061681498	91	1
1	-1.98208549477101	89	1
1	-1.95714237172489	87	1
1	-1.9100299325612	85	1
1	-1.86281677334753	82	1
1	-1.82307665527065	80	1
1	-1.78538149755936	79	1
1	-1.76313558353721	78	1
1	-1.69349333520138	77	1
1	-1.64221941524397	76	1
1	-1.62332506459411	74	1
1	-1.5955696152137	73	1
1	-1.58317978743427	72	1
1	-1.57914441668367	71	1
1	-1.56607655738648	70	1
1	-1.5276944838409	69	1
1	-1.49456009942854	68	1
1	-1.48757941941557	67	1
1	-1.48295471069774	66	1
1	-1.47583376595644	65	1
1	-1.46883302126772	64	1
1	-1.44023661296054	62	1
1	-1.39520189330079	61	1
1	-1.37658250660856	60	1
1	-1.35563654404296	59	1
1	-1.33315909173246	58	1
1	-1.32897152423312	57	1
1	-1.3077885868851	54	1
1	-1.28569971308329	52	1
1	-1.26378851119571	51	1
1	-1.24166861982284	50	1
1	-1.23771312804711	49	1
1	-1.21613817196445	48	1
1	-1.19376164324872	47	1
1	-1.18962445604011	46	1
1	-1.18083930883399	45	1
1	-1.16286488619023	44	1
1	-1.12720623165145	43	1
1	-1.0999377328047	42	1
1	-1.07542141707113	41	1
1	-1.04550742012861	40	1
1	-1.01177516777226	39	1
1	-0.889040225310994	38	1
