group	x	y	PANEL
1	-11.5675965052519	212	1
1	-4.80216076901513	211	1
1	-4.07046713099502	210	1
1	-3.90740342865268	209	1
1	-3.80238073546267	208	1
1	-3.64070641281199	207	1
1	-3.52938138543329	206	1
1	-3.48942834350264	205	1
1	-3.41888720381614	204	1
1	-3.28855719022304	203	1
1	-3.20489515238765	202	1
1	-3.1873938696139	201	1
1	-3.1704779406542	200	1
1	-3.16041172634609	199	1
1	-3.13157275073645	198	1
1	-3.08712712938122	197	1
1	-3.05306673839557	196	1
1	-3.03276906069885	195	1
1	-3.00706234919994	194	1
1	-2.97452469429965	193	1
1	-2.95322401625835	192	1
1	-2.93252216388617	191	1
1	-2.90111645866939	190	1
1	-2.87203267171084	189	1
1	-2.85242159523665	188	1
1	-2.84304704509027	187	1
1	-2.82779702572088	186	1
1	-2.81009354687059	185	1
1	-2.79098689571624	184	1
1	-2.77510476013098	183	1
1	-2.7539487348378	182	1
1	-2.72672998341317	181	1
1	-2.6823149374204	180	1
1	-2.63942187539561	179	1
1	-2.61001820889138	178	1
1	-2.58649422974503	177	1
1	-2.58270850885321	176	1
1	-2.57256233236827	175	1
1	-2.56310719771577	174	1
1	-2.5616916557235	173	1
1	-2.55656585982513	172	1
1	-2.54361850367454	171	1
1	-2.52883288984234	170	1
1	-2.51560250769901	169	1
1	-2.49766795493938	168	1
1	-2.48409223366082	167	1
1	-2.47441863123157	166	1
1	-2.45674859606621	165	1
1	-2.44262865816137	164	1
1	-2.43533846423935	163	1
1	-2.41394347832482	164	1
1	-2.39599277085671	163	1
1	-2.38481438827122	162	1
1	-2.3731577542736	161	1
1	-2.3648116106909	160	1
1	-2.32927116848286	159	1
1	-2.27787947765979	158	1
1	-2.24797834119006	157	1
1	-2.23944741808682	156	1
1	-2.20770066273593	155	1
1	-2.17684093778225	154	1
1	-2.16452600133559	153	1
1	-2.14349916297041	154	1
1	-2.13243688245425	153	1
1	-2.11368663957366	152	1
1	-2.09423714961321	150	1
1	-2.09046512201154	149	1
1	-2.08857628992469	148	1
1	-2.08324902111278	147	1
1	-2.07757550569829	146	1
1	-2.05325394412972	145	1
1	-2.02521413227595	144	1
1	-2.01878185571133	143	1
1	-1.99839627020621	142	1
1	-1.97723269209976	141	1
1	-1.96943283798183	140	1
1	-1.96355742501988	139	1
1	-1.93118790304643	138	1
1	-1.89878486940181	137	1
1	-1.89446806908854	136	1
1	-1.88906898979182	135	1
1	-1.88317062015788	134	1
1	-1.87582978491324	133	1
1	-1.84991514612364	132	1
1	-1.82690652811479	131	1
1	-1.81807411965145	130	1
1	-1.76035923408996	129	1
1	-1.70780915742036	128	1
1	-1.69096906046554	126	1
1	-1.668499682902	125	1
1	-1.65385540213814	124	1
1	-1.64771674560082	125	1
1	-1.64572570487566	124	1
1	-1.62493964778632	123	1
1	-1.6040139146185	122	1
1	-1.59143118497171	121	1
1	-1.5646093347886	120	1
1	-1.54819765313696	119	1
1	-1.54222044977345	118	1
1	-1.53400993618381	117	1
1	-1.52344227980142	116	1
1	-1.49217919819291	115	1
1	-1.46271347568641	114	1
1	-1.4564529917445	113	1
1	-1.454898259257	113	1
1	-1.4386601989962	112	1
1	-1.42040183091926	111	1
1	-1.41492976152821	110	1
1	-1.41276295246084	109	1
1	-1.40637832743638	108	1
1	-1.39612881795469	107	1
1	-1.38640060071537	106	1
1	-1.36752163155224	106	1
1	-1.35243548586806	105	1
1	-1.35017505482167	104	1
1	-1.34688136470907	103	1
1	-1.33934366611265	101	1
1	-1.30176195734293	100	1
1	-1.2575250789887	99	1
1	-1.23457613931108	97	1
1	-1.21980311875539	96	1
1	-1.20803199346554	97	1
1	-1.19581339512566	96	1
1	-1.18000132860413	94	1
1	-1.15524082721728	93	1
1	-1.13345602929232	92	1
1	-1.12130814746581	91	1
1	-1.10371732698083	90	1
1	-1.08548233489342	89	1
1	-1.08156050474304	88	1
1	-1.07926779196851	87	1
1	-1.04059951423203	86	1
1	-0.999898992894607	85	1
1	-0.993547911397678	84	1
1	-0.989977004960707	83	1
1	-0.975097380610486	82	1
1	-0.941690885449312	80	1
1	-0.921679663043233	79	1
1	-0.91674772594242	78	1
1	-0.902196785911952	77	1
1	-0.885567476295193	76	1
1	-0.875184943153433	75	1
1	-0.860949401509845	74	1
1	-0.84729028665507	73	1
1	-0.841856832869569	75	1
1	-0.837950232967183	73	1
1	-0.831964820745111	72	1
1	-0.799560315797256	72	1
1	-0.76007409848272	72	1
1	-0.736228869671892	71	1
1	-0.723588422223478	70	1
1	-0.717511749733605	69	1
1	-0.711239430298908	68	1
1	-0.69079874261729	69	1
1	-0.658477372906301	70	1
1	-0.606451936005073	69	1
1	-0.542278289767936	68	1
1	-0.512878085002881	67	1
1	-0.493243376445538	68	1
1	-0.457450535629634	70	1
1	-0.431704003693313	72	1
1	-0.424288150053099	73	1
1	-0.39630131764103	72	1
1	-0.352344218219141	71	1
1	-0.329250862810311	70	1
1	-0.30123344055978	69	1
1	-0.276518925803551	68	1
1	-0.273186522602619	67	1
1	-0.231113762418846	69	1
1	-0.162106518795546	68	1
1	-0.129354649864239	67	1
1	-0.122055417449719	66	1
1	-0.112025776976845	65	1
1	-0.0972596997872834	64	1
1	-0.0715416837762088	64	1
1	-0.054147875373709	63	1
1	-0.0439404715215428	62	1
1	-0.0080378012844502	61	1
1	0.0222590991601139	62	1
1	0.0281130636708422	63	1
1	0.053789634280871	64	1
1	0.0797993711892295	63	1
1	0.0868799955573971	62	1
1	0.0937524508553604	61	1
1	0.0999887963650128	60	1
1	0.136957829825478	60	1
1	0.173989917360032	58	1
1	0.190893183443018	57	1
1	0.211893657939901	56	1
1	0.240712218308886	57	1
1	0.262939446065379	56	1
1	0.272444489506679	57	1
1	0.30364139733427	56	1
1	0.328681735816333	55	1
1	0.33059684134672	57	1
1	0.351249803694573	58	1
1	0.37491190531518	59	1
1	0.37939526217807	58	1
1	0.388262200677029	59	1
1	0.40891915376549	59	1
1	0.434690739856257	59	1
1	0.477223962082612	58	1
1	0.507476032255554	57	1
1	0.516266284636228	56	1
1	0.530983330788829	56	1
1	0.541608185762324	55	1
1	0.591091683953443	54	1
1	0.658589931488384	53	1
1	0.680634982361082	52	1
1	0.681747861990759	51	1
1	0.684569688849434	50	1
1	0.741018729366761	49	1
1	0.798554303675219	48	1
1	0.805922888733572	49	1
1	0.827863948023476	48	1
1	0.847648995365671	47	1
1	0.87864005118105	46	1
1	0.930631045427452	45	1
1	0.96075326237862	47	1
1	0.968318741603247	47	1
1	0.970641411217534	46	1
1	0.98633326263008	46	1
1	1.00605149899266	46	1
1	1.07488467648201	46	1
1	1.15345717169382	46	1
1	1.17728085323675	45	1
1	1.2278115050824	45	1
1	1.27312135093228	43	1
1	1.27955902865705	42	1
1	1.28473366579769	40	1
1	1.29253567736517	39	1
1	1.30142096503799	38	1
1	1.304315941544	36	1
1	1.30431608701243	34	1
1	1.30431608701418	32	1
1	1.30431608701484	31	1
1	1.30431608701534	30	1
1	1.30431608701585	29	1
1	1.30431608701613	28	1
1	1.30431608701629	27	1
1	1.30431608701641	26	1
1	1.3043160870165	25	1
1	1.30431608701749	23	1
1	1.30609689231505	21	1
1	1.3083588853286	21	1
1	1.31021587412299	20	1
1	1.31192213176447	20	1
1	1.31565870271483	20	1
1	1.31936501763891	20	1
1	1.31994540607341	20	1
1	1.32073422876323	20	1
1	1.3225234585532	20	1
1	1.32438917521105	20	1
1	1.32615631907947	20	1
1	1.32734621068966	19	1
1	1.32810477251615	19	1
1	1.32994643670432	19	1
1	1.331478319132	19	1
1	1.33251317168298	19	1
1	1.33331727115966	19	1
1	1.33416445390005	19	1
1	1.33515745969374	19	1
1	1.336753622512	18	1
1	1.33830251358267	17	1
1	1.33892345166502	17	1
1	1.33924236360233	17	1
1	1.33947936412878	17	1
1	1.34114686523914	16	1
1	1.3464090808271	15	1
1	1.35035367324028	15	1
1	1.35126669063943	15	1
1	1.35260577995889	15	1
1	1.35380965411249	14	1
1	1.35449297643914	14	1
1	1.35637165854438	12	1
1	1.35883543504902	12	1
1	1.35963320466204	12	1
1	1.36125866966183	12	1
