x	y	key	showSelected1	PANEL	group
1.13475058259033	34	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.13739107733319	34	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.14042305137425	34	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.14432971610208	34	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.14842645158534	34	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.14905323257974	34	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.14943454089449	34	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.157081888516	33	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.16514908450186	33	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.16720944844228	33	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.16975109976738	34	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.17654859602071	34	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.18286840573749	34	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.18533184475846	34	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.18808735366463	34	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.18924281651659	34	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.19111849115927	34	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.19327492015998	34	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.19560432401051	34	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.2011935881709	34	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.20557892496108	34	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.20760936253484	34	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.21273357545229	34	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.21778790004304	34	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.22634448442253	34	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.23519623890918	34	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.23857370029211	34	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.24406748283019	34	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.24997468552342	34	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.25470895998772	34	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.25735933322089	34	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.26313848352516	34	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.27068834236897	34	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.27314427278285	34	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.27454093940019	34	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.27728474040833	34	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.2807380493476	34	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.2838470156412	35	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.28649306077307	35	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.28877774011943	35	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.2916331095306	35	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.29632321026636	35	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.30150512732412	35	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.30390569827839	35	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.30634804124997	37	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.30947220188607	37	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.31271221015139	37	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.31516857813586	37	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.31876675350173	37	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.32419026605827	38	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.32641529578438	39	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.32680233288747	39	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.32734134403465	39	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.33018164356295	39	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.33595086125046	39	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.34006322885613	39	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.34113268796961	39	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.34475357859614	39	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.35023376776144	39	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.35250284181142	39	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.35483306915485	39	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.36321904307132	39	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.37034425921211	39	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.3766296809222	39	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.38923495524661	39	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.39787755706265	39	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.40008453282131	39	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.40299747403872	39	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.40888457614695	40	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.4166037833526	40	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.42126333349826	40	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.424090835214	41	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.42698957482709	41	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.42903978162394	41	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.43038874390409	41	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.43192363369515	41	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.43522624682447	41	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.43773891482332	41	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.44336454491127	41	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.45012703960866	41	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.45223238954404	41	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.45313060823277	41	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.45450026743686	41	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.45573538509889	41	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.45829848293239	41	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.46328082294259	41	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.46651980924034	41	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.46744834929441	41	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.47120750948904	41	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.47602999416396	41	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.47764921338091	41	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.4816801697198	41	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.48690392705531	41	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.49077512911126	41	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.49766227872676	41	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.50237202322135	41	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.50785743746178	41	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.5147120069537	41	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.51835302479878	41	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.52246363426808	41	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.52574979356171	41	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.52972699178254	41	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.53828560403253	41	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.54503613902859	41	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.55522690870292	41	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.56566965416668	42	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.56706862177141	42	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.57838651441953	42	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.59199785022664	42	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.59497621837234	42	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.59752877995679	42	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.60025691937771	42	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.60377630008996	42	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.61199860642924	42	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.62155864297971	42	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.62563272516742	42	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.62725149056407	42	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.63274058142934	42	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.63746135950879	42	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.64056760214434	42	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.64442267228736	42	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.64643334647686	42	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.64688241004802	42	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.64691281175619	42	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.651117649548	42	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.65973899871921	42	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.66468766292003	42	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.6740332655275	42	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.68360549536337	42	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.68548343970233	42	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.68907359027119	42	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.69417397475881	42	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.69776142355381	42	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.6989094622942	42	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.70141237393218	42	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.70442362880459	42	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.70578974981819	42	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.70861228072328	42	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.71118703610304	42	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.71203280962015	43	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.71613949953247	43	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.72043634923579	43	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.72345482684894	44	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.72678334961843	44	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.7294950175387	44	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.73232370264744	44	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.7333978553247	44	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.73473006416445	44	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.7374546685845	44	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.74544666746576	44	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.75251226214008	44	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.7543868962217	44	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.75683403042084	44	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.76046442308869	44	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.76686026970643	44	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.77143740208387	44	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.77467003171203	44	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.77843368673851	44	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.78404026922391	44	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.79074582310084	44	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.79860859208821	44	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.80662400901914	44	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.81276807951551	44	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.82150692369903	44	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.82720035087411	44	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.82941516582392	44	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.83245921850137	44	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.83396266552435	44	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.83463553098898	44	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.83659328688759	44	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.83835343675732	44	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.84034925474411	44	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.84257155029469	44	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.84982340682808	44	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.86015433534303	44	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.86674087782955	44	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.87008759993627	44	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.87080730128571	46	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.87169636399354	46	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.87510516110964	46	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.87958080832754	46	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.88338864184232	46	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.88865843955223	46	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.89225784136692	46	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.8960845960692	46	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.90200300195268	46	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.90513964740827	46	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.90671472656045	46	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.91128402061242	46	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.92288391492184	46	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.93690492138514	46	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.95024849570166	46	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.95874217816085	46	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.96126553268637	46	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.96506958737409	46	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.97151231954163	46	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.97680782541591	46	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.9780940793369	46	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.97842573149552	46	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.98148258851264	46	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.98440918091696	46	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.98600048698253	46	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
1.99032462319861	46	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
2.00117402347967	46	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
2.01002599588398	46	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
2.01128472726458	46	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
2.01219409789146	46	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
2.01308092224594	47	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
2.01918545896248	47	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
2.02771608391812	47	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
2.03386976984031	47	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
2.04251949490081	47	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
2.05489857373752	47	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
2.06916394210096	47	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
2.07866920530626	47	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
2.08173357547284	47	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
2.08459175183445	47	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
2.08696589184874	47	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
2.08845770527118	47	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
2.08989480611237	47	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
2.0904437823239	47	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
2.09248263573197	47	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
2.09536697136076	47	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
2.10015681750511	47	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
2.10386669210505	47	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
2.10504759333852	47	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
2.10701253998651	47	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
2.10961401740542	47	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
2.11131037783102	47	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
2.1140467717261	48	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
2.11726892433582	48	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
2.12060637906972	48	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
2.12963952134021	48	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
2.1383288530588	48	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
2.14079399448852	48	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
2.14848548628806	48	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
2.15791556546355	48	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
2.16042697398631	48	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
2.16354985977422	48	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
2.16829908341691	48	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
2.17127066445379	48	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
2.17605223991385	48	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
2.18570909282105	48	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
2.19340498223855	48	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
2.1963742422524	48	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
2.2007309420553	48	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
2.21068386876374	48	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
2.21848217098199	48	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
2.22765321713771	48	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
2.24077762535073	48	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
2.25052759062001	48	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
2.25769254472833	48	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
2.2638121370651	48	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
2.2852738292241	48	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
2.30942492100671	48	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
2.32776699151972	48	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
2.34335075988011	48	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
2.34808659093954	48	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
2.3501252986478	48	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
2.36156586464333	48	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
2.3762130090141	48	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
2.38226098412404	48	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
2.39593235525895	48	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
2.4115872965328	48	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
2.41811110676898	48	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
2.42625741873814	48	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
2.43261439933867	48	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
2.43689372208432	48	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
2.44543618371734	48	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
2.46547108828512	48	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
2.48777275365653	48	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
2.50297657741907	48	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
2.51195254890714	48	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
2.51986336691436	48	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
2.52769650134829	48	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
2.53052387062172	49	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
2.54143288918902	49	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
2.55237946580334	49	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
2.56354147530897	49	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
2.57464755593674	49	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
2.57831648290284	49	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
2.58056994580104	49	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
2.58192859444288	49	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
2.584133662174	49	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
2.58713020740324	49	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
2.5899302672217	49	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
2.59435744351762	49	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
2.59905245334884	49	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
2.60478443823517	49	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
2.61335261574906	50	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
2.61927545412869	50	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
2.6211626469332	50	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
2.62376523346417	50	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
2.62743676999864	50	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
2.6307855143047	50	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
2.63683079067654	50	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
2.64445974243261	50	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
2.65055450129258	50	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
2.66637679554146	50	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
2.68689124544146	50	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
2.69484676579945	50	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
2.70918686272275	50	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
2.72914978496365	50	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
2.73651641775748	50	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
2.74145788525134	50	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
2.74638162047375	50	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
2.75067493913147	50	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
2.75481988006126	50	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
2.76398553784351	50	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
2.77287220580742	50	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
2.78331587839167	49	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
2.79517813516209	49	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
2.79957674085235	49	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
2.80443850073907	49	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
2.80951312549429	49	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
2.81377453742376	49	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
2.8187315463103	49	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
2.82321745837869	49	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
2.82673061621148	49	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
2.82921153301547	49	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
2.82962650509251	50	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
2.8316228698472	50	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
2.83579309510871	50	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
2.84422220776749	50	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
2.85828728168601	50	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
2.86684319687504	50	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
2.87021999262194	50	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
2.87356887908982	50	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
2.8749230389837	50	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
2.88138294470584	50	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
2.88952472047805	50	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
2.89523514823557	50	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
2.90625519431877	50	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
2.91602064177461	50	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
2.92562765509491	50	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
2.93459865928647	50	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
2.93669171198351	50	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
2.94342876436862	50	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
2.95519022315187	50	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
2.96092011469025	50	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
2.96500059024849	51	1	H3K27ac-H3K4me3_TDHAM_BP/4	1	12
