colour	x	y	key	showSelectedlegendcolour	showSelected2	fill
#00BFC4	0.992063492063492	0.992	initial	initial	-10	#00BFC4
#F8766D	0.992063492063492	0.992	improved	improved	-10	#F8766D
#00BFC4	0.992063492063492	0.992	initial	initial	-9.8	#00BFC4
#F8766D	0.992063492063492	0.992	improved	improved	-9.8	#F8766D
#00BFC4	0.992063492063492	0.992	initial	initial	-9.6	#00BFC4
#F8766D	0.992063492063492	0.992	improved	improved	-9.6	#F8766D
#00BFC4	0.992063492063492	0.992	initial	initial	-9.4	#00BFC4
#F8766D	0.992063492063492	0.992	improved	improved	-9.4	#F8766D
#00BFC4	0.992063492063492	0.992	initial	initial	-9.2	#00BFC4
#F8766D	0.992063492063492	0.992	improved	improved	-9.2	#F8766D
#00BFC4	0.992063492063492	0.992	initial	initial	-9	#00BFC4
#F8766D	0.992063492063492	0.992	improved	improved	-9	#F8766D
#00BFC4	0.991815476190476	0.992	initial	initial	-8.8	#00BFC4
#F8766D	0.992063492063492	0.992	improved	improved	-8.8	#F8766D
#00BFC4	0.99156746031746	0.992	initial	initial	-8.6	#00BFC4
#F8766D	0.992063492063492	0.992	improved	improved	-8.6	#F8766D
#00BFC4	0.99156746031746	0.992	initial	initial	-8.4	#00BFC4
#F8766D	0.992063492063492	0.992	improved	improved	-8.4	#F8766D
#00BFC4	0.99156746031746	0.992	initial	initial	-8.2	#00BFC4
#F8766D	0.992063492063492	0.992	improved	improved	-8.2	#F8766D
#00BFC4	0.991319444444444	0.992	initial	initial	-8	#00BFC4
#F8766D	0.992063492063492	0.992	improved	improved	-8	#F8766D
#00BFC4	0.991319444444444	0.992	initial	initial	-7.8	#00BFC4
#F8766D	0.992063492063492	0.992	improved	improved	-7.8	#F8766D
#00BFC4	0.991319444444444	0.992	initial	initial	-7.6	#00BFC4
#F8766D	0.992063492063492	0.992	improved	improved	-7.6	#F8766D
#00BFC4	0.991319444444444	0.992	initial	initial	-7.4	#00BFC4
#F8766D	0.992063492063492	0.992	improved	improved	-7.4	#F8766D
#00BFC4	0.991071428571429	0.992	initial	initial	-7.2	#00BFC4
#F8766D	0.992063492063492	0.992	improved	improved	-7.2	#F8766D
#00BFC4	0.991071428571429	0.992	initial	initial	-7	#00BFC4
#F8766D	0.992063492063492	0.992	improved	improved	-7	#F8766D
#00BFC4	0.990823412698413	0.992	initial	initial	-6.8	#00BFC4
#F8766D	0.992063492063492	0.992	improved	improved	-6.8	#F8766D
#00BFC4	0.990327380952381	0.992	initial	initial	-6.6	#00BFC4
#F8766D	0.992063492063492	0.992	improved	improved	-6.6	#F8766D
#00BFC4	0.989583333333333	0.992	initial	initial	-6.4	#00BFC4
#F8766D	0.992063492063492	0.992	improved	improved	-6.4	#F8766D
#00BFC4	0.988839285714286	0.990666666666667	initial	initial	-6.2	#00BFC4
