group	x	y
2	1	1
2	0.993197278911565	1
2	0.979591836734694	1
2	0.965986394557823	1
2	0.938775510204082	1
2	0.904761904761905	1
2	0.877551020408163	1
2	0.843537414965986	1
2	0.816326530612245	1
2	0.789115646258503	1
2	0.761904761904762	1
2	0.748299319727891	1
2	0.72108843537415	1
2	0.700680272108844	1
2	0.680272108843537	1
2	0.673469387755102	1
2	0.666666666666667	1
2	0.653061224489796	1
2	0.612244897959184	1
2	0.585034013605442	1
2	0.578231292517007	1
2	0.571428571428571	1
2	0.551020408163265	1
2	0.54421768707483	1
2	0.523809523809524	1
2	0.496598639455782	1
2	0.489795918367347	1
2	0.482993197278912	1
2	0.476190476190476	1
2	0.462585034013605	1
2	0.448979591836735	1
2	0.428571428571429	1
2	0.414965986394558	1
2	0.408163265306122	1
2	0.401360544217687	1
2	0.387755102040816	1
2	0.380952380952381	1
2	0.374149659863946	1
2	0.360544217687075	1
2	0.340136054421769	1
2	0.326530612244898	1
2	0.319727891156463	1
2	0.312925170068027	1
2	0.306122448979592	1
2	0.285714285714286	1
2	0.272108843537415	1
2	0.26530612244898	1
2	0.258503401360544	1
2	0.251700680272109	1
2	0.244897959183673	1
2	0.231292517006803	1
2	0.224489795918367	1
2	0.217687074829932	1
2	0.204081632653061	1
2	0.19047619047619	1
2	0.183673469387755	1
2	0.170068027210884	1
2	0.156462585034014	1
2	0.142857142857143	1
2	0.136054421768708	1
2	0.122448979591837	1
2	0.108843537414966	1
2	0.0952380952380952	1
2	0.0816326530612245	1
2	0.0680272108843538	1
2	0.0612244897959184	1
2	0.0476190476190476	1
2	0.0272108843537415	1
2	0.0136054421768707	1
2	0.00680272108843537	1
2	0	1
2	0	0.984375
2	0	0.953125
2	0	0.921875
2	0	0.890625
2	0	0.859375
2	0	0.828125
2	0	0.796875
2	0	0.765625
2	0	0.734375
2	0	0.703125
2	0	0.671875
2	0	0.640625
2	0	0.609375
2	0	0.578125
2	0	0.546875
2	0	0.515625
2	0	0.484375
2	0	0.453125
2	0	0.421875
2	0	0.390625
2	0	0.359375
2	0	0.328125
2	0	0.296875
2	0	0.265625
2	0	0.203125
2	0	0.140625
2	0	0.109375
2	0	0.078125
2	0	0
1	1	1
1	0.993197278911565	1
1	0.979591836734694	1
1	0.965986394557823	1
1	0.938775510204082	1
1	0.904761904761905	1
1	0.877551020408163	1
1	0.843537414965986	1
1	0.816326530612245	1
1	0.789115646258503	1
1	0.761904761904762	1
1	0.748299319727891	1
1	0.72108843537415	1
1	0.700680272108844	1
1	0.680272108843537	1
1	0.673469387755102	1
1	0.666666666666667	1
1	0.653061224489796	1
1	0.612244897959184	1
1	0.585034013605442	1
1	0.578231292517007	1
1	0.571428571428571	1
1	0.551020408163265	1
1	0.54421768707483	1
1	0.523809523809524	1
1	0.496598639455782	1
1	0.489795918367347	1
1	0.482993197278912	1
1	0.476190476190476	1
1	0.462585034013605	1
1	0.448979591836735	1
1	0.428571428571429	1
1	0.414965986394558	1
1	0.408163265306122	1
1	0.401360544217687	1
1	0.387755102040816	1
1	0.380952380952381	1
1	0.374149659863946	1
1	0.360544217687075	1
1	0.340136054421769	1
1	0.326530612244898	1
1	0.319727891156463	1
1	0.312925170068027	1
1	0.306122448979592	1
1	0.285714285714286	1
1	0.272108843537415	1
1	0.26530612244898	1
1	0.258503401360544	1
1	0.251700680272109	1
1	0.244897959183673	1
1	0.231292517006803	1
1	0.224489795918367	1
1	0.217687074829932	1
1	0.204081632653061	1
1	0.19047619047619	1
1	0.183673469387755	1
1	0.170068027210884	1
1	0.156462585034014	1
1	0.142857142857143	1
1	0.136054421768708	1
1	0.122448979591837	1
1	0.108843537414966	1
1	0.0952380952380952	1
1	0.0816326530612245	1
1	0.0680272108843538	1
1	0.0612244897959184	1
1	0.0476190476190476	1
1	0.0272108843537415	1
1	0.0136054421768707	1
1	0.00680272108843537	1
1	0	1
1	0	0.984375
1	0	0.953125
1	0	0.921875
1	0	0.890625
1	0	0.859375
1	0	0.828125
1	0	0.796875
1	0	0.765625
1	0	0.734375
1	0	0.703125
1	0	0.671875
1	0	0.640625
1	0	0.609375
1	0	0.578125
1	0	0.546875
1	0	0.515625
1	0	0.484375
1	0	0.453125
1	0	0.421875
1	0	0.390625
1	0	0.359375
1	0	0.328125
1	0	0.296875
1	0	0.265625
1	0	0.203125
1	0	0.140625
1	0	0.109375
1	0	0.078125
1	0	0
