group	x	y	PANEL
1	-11.5675965052519	114	1
1	-3.83102828226161	113	1
1	-3.52531845054518	112	1
1	-3.4885798778183	110	1
1	-3.44455911453387	109	1
1	-3.29571965917051	108	1
1	-2.85941050616226	107	1
1	-2.53726661445961	106	1
1	-2.52814640681023	104	1
1	-2.49408885495512	103	1
1	-2.44535086603303	102	1
1	-2.41679893449616	101	1
1	-2.40145715410242	101	1
1	-2.3793671853281	99	1
1	-2.35104618459353	96	1
1	-2.32604596630659	93	1
1	-2.29737186979809	92	1
1	-2.27599821861104	91	1
1	-2.25303311766644	88	1
1	-2.19332040772053	87	1
1	-2.12034205355793	85	1
1	-2.02505402558393	84	1
1	-1.93286301834152	80	1
1	-1.89085145665757	79	1
1	-1.87096897407763	77	1
1	-1.86424752204082	74	1
1	-1.84272732537764	71	1
1	-1.77940877227114	70	1
1	-1.71547561619678	69	1
1	-1.69082462973374	67	1
1	-1.62338312241855	66	1
1	-1.55297318568217	65	1
1	-1.50757025006262	63	1
1	-1.46466625753457	59	1
1	-1.45588051524714	58	1
1	-1.45360285035652	57	1
1	-1.45054912118472	55	1
1	-1.44289880576807	54	1
1	-1.41818996168479	51	1
1	-1.37895402199992	48	1
1	-1.35244849276842	47	1
1	-1.32215728271386	45	1
1	-1.27734759827736	42	1
1	-1.25241456204548	41	1
1	-1.24887392060917	40	1
1	-1.22536647874804	38	1
1	-1.20208332163347	37	1
1	-1.17153717766301	35	1
1	-1.13699027884654	34	1
1	-1.08857194970953	32	1
1	-1.04297416677844	30	1
1	-1.03753634557229	27	1
1	-1.02138962533118	25	1
1	-1.00329087490921	23	1
1	-0.992149139813154	23	1
1	-0.978708465811987	22	1
1	-0.960900928734472	21	1
1	-0.950209476280706	20	1
1	-0.943762935102846	19	1
1	-0.913132457123493	20	1
1	-0.884364824952871	19	1
1	-0.86942434687153	18	1
1	-0.850233429354065	17	1
1	-0.838519173411975	15	1
1	-0.819169364444468	14	1
1	-0.766601078252135	13	1
1	-0.717685452577979	12	1
1	-0.684555499629469	9	1
1	-0.6617470632405	8	1
1	-0.610617345053218	8	1
1	-0.498624374180306	6	1
1	-0.357488941583681	5	1
1	-0.276201760202335	4	1
1	-0.240750506607526	2	1
1	-0.135111228488521	1	1
1	0.00778070757075522	1	1
1	0.369481912456592	1	1
1	0.69487701618901	4	1
1	0.736708092423272	4	1
1	0.774175773556487	4	1
1	0.819169364444467	4	1
1	0.845984225445675	4	1
1	0.872638959469105	4	1
