group	x	y	PANEL
1	-11.5675965052519	190	1
1	-8.03845574224125	188	1
1	-6.99198950745047	187	1
1	-6.20753702635811	186	1
1	-5.53819864345618	185	1
1	-4.8022869066079	184	1
1	-4.47842298402605	183	1
1	-4.36893685374432	182	1
1	-4.23352371822262	179	1
1	-4.05857750059486	178	1
1	-3.89299524417094	177	1
1	-3.86928331725023	174	1
1	-3.83406493783087	174	1
1	-3.79048906764301	173	1
1	-3.67815473908066	171	1
1	-3.57232791060786	170	1
1	-3.50323382106769	169	1
1	-3.36641145670464	167	1
1	-3.23471663508288	166	1
1	-3.15682962122502	165	1
1	-3.13602995346096	162	1
1	-3.12681631848116	159	1
1	-3.10294818326075	158	1
1	-3.08256592807972	157	1
1	-3.07774556748136	155	1
1	-3.06495796113983	153	1
1	-3.02834238176012	152	1
1	-2.94635293380816	148	1
1	-2.88065127360099	145	1
1	-2.83650472063939	143	1
1	-2.77690237494927	140	1
1	-2.73988722040523	139	1
1	-2.68454520108492	138	1
1	-2.62391420508546	137	1
1	-2.59292879176929	134	1
1	-2.51263903557413	132	1
1	-2.44492442126741	132	1
1	-2.42082412946863	131	1
1	-2.39483836221922	128	1
1	-2.3867476794163	128	1
1	-2.3605850484523	127	1
1	-2.33383973324573	123	1
1	-2.27712592504774	121	1
1	-2.21053837865143	120	1
1	-2.18204666362454	118	1
1	-2.12813897687512	117	1
1	-2.04025169058458	115	1
1	-1.96493074822748	113	1
1	-1.90178463148972	112	1
1	-1.86426660562009	111	1
1	-1.85999316161686	109	1
1	-1.85833051094985	108	1
1	-1.85609395313673	106	1
1	-1.83977415193043	105	1
1	-1.82421424881281	104	1
1	-1.80678031935086	102	1
1	-1.77995814904953	100	1
1	-1.76077895230492	98	1
1	-1.75071645776568	96	1
1	-1.74805475618697	95	1
1	-1.72774898152579	94	1
1	-1.69920006906531	93	1
1	-1.67546895065483	92	1
1	-1.63148879369672	92	1
1	-1.57751390318364	91	1
1	-1.52667636107946	90	1
1	-1.48748652333662	89	1
1	-1.46493610183529	88	1
1	-1.41197357323584	88	1
1	-1.35941380080522	87	1
1	-1.33419067710585	85	1
1	-1.31616458545598	84	1
1	-1.30991153155172	83	1
1	-1.29696773861839	82	1
1	-1.28102137692104	81	1
1	-1.26732657602531	80	1
1	-1.23221524185108	80	1
1	-1.19600434640176	79	1
1	-1.18522753217942	78	1
1	-1.17664957948795	77	1
1	-1.1672124798021	76	1
1	-1.15194519977735	75	1
1	-1.13580591127987	74	1
1	-1.12218513660881	73	1
1	-1.10481184991808	76	1
1	-1.07134236918325	77	1
1	-1.0379871501597	76	1
1	-1.0233980099636	75	1
1	-0.990602339852114	74	1
1	-0.959148011208298	73	1
1	-0.936327846274482	72	1
1	-0.918237748156239	71	1
1	-0.891129679926084	72	1
1	-0.83528772595097	69	1
1	-0.790678473777603	68	1
1	-0.7711927042572	72	1
1	-0.758568994228533	71	1
1	-0.739559729435116	69	1
1	-0.700542246978861	68	1
1	-0.669645786745837	65	1
1	-0.649090695976712	64	1
1	-0.624998936943438	63	1
1	-0.616863032581065	62	1
1	-0.609450128542007	61	1
1	-0.575531792854284	60	1
1	-0.538143036618393	59	1
1	-0.527476740226794	58	1
1	-0.512529062191676	57	1
1	-0.436622874010065	55	1
1	-0.366458874099675	53	1
1	-0.351116525965285	51	1
1	-0.287743142713368	51	1
1	-0.219011992995521	50	1
1	-0.201187805124879	49	1
1	-0.191526874619959	46	1
1	-0.173084699888029	45	1
1	-0.11551712208855	44	1
1	-0.0559893973589145	42	1
1	4.44089209850063e-16	41	1
1	0.0478513532439595	41	1
1	0.0633328744164898	40	1
1	0.0806319097259851	40	1
1	0.108726222858644	39	1
1	0.14361143522121	38	1
1	0.195829688248228	38	1
1	0.295469434102717	38	1
1	0.387625789892383	38	1
1	0.450669672050703	38	1
1	0.506434672135437	37	1
1	0.528502467922624	37	1
1	0.551732719066683	37	1
1	0.602863822489521	36	1
1	0.632825667571074	36	1
1	0.649631202998489	37	1
1	0.665896231404128	37	1
1	0.69936029511841	38	1
1	0.748032721309337	35	1
1	0.78367944204483	31	1
1	0.812258954658241	31	1
1	0.832051884665075	29	1
1	0.844554812911481	28	1
1	0.846801845723735	27	1
1	0.847240945484239	23	1
1	0.847240945489945	19	1
1	0.847240945500806	18	1
1	0.853193339260435	14	1
