colour	x	y	key	showSelectedlegendcolour	clickSelects	fill
#00BFC4	0.996153846153846	1	initial -10	initial	-10	#00BFC4
#F8766D	0.996153846153846	1	improved -10	improved	-10	#F8766D
#00BFC4	0.996153846153846	1	initial -9.8	initial	-9.8	#00BFC4
#F8766D	0.996153846153846	1	improved -9.8	improved	-9.8	#F8766D
#00BFC4	0.996153846153846	1	initial -9.6	initial	-9.6	#00BFC4
#F8766D	0.996153846153846	1	improved -9.6	improved	-9.6	#F8766D
#00BFC4	0.996153846153846	1	initial -9.4	initial	-9.4	#00BFC4
#F8766D	0.996153846153846	1	improved -9.4	improved	-9.4	#F8766D
#00BFC4	0.996153846153846	1	initial -9.2	initial	-9.2	#00BFC4
#F8766D	0.996153846153846	1	improved -9.2	improved	-9.2	#F8766D
#00BFC4	0.993589743589744	1	initial -9	initial	-9	#00BFC4
#F8766D	0.996153846153846	1	improved -9	improved	-9	#F8766D
#00BFC4	0.993589743589744	1	initial -8.8	initial	-8.8	#00BFC4
#F8766D	0.996153846153846	1	improved -8.8	improved	-8.8	#F8766D
#00BFC4	0.988461538461539	1	initial -8.6	initial	-8.6	#00BFC4
#F8766D	0.996153846153846	1	improved -8.6	improved	-8.6	#F8766D
#00BFC4	0.985897435897436	0.99740932642487	initial -8.4	initial	-8.4	#00BFC4
#F8766D	0.996153846153846	1	improved -8.4	improved	-8.4	#F8766D
#00BFC4	0.983333333333333	0.99740932642487	initial -8.2	initial	-8.2	#00BFC4
#F8766D	0.993589743589744	1	improved -8.2	improved	-8.2	#F8766D
#00BFC4	0.983333333333333	0.99740932642487	initial -8	initial	-8	#00BFC4
#F8766D	0.98974358974359	1	improved -8	improved	-8	#F8766D
#00BFC4	0.979487179487179	0.99740932642487	initial -7.8	initial	-7.8	#00BFC4
#F8766D	0.987179487179487	1	improved -7.8	improved	-7.8	#F8766D
#00BFC4	0.976923076923077	0.99740932642487	initial -7.6	initial	-7.6	#00BFC4
#F8766D	0.984615384615385	1	improved -7.6	improved	-7.6	#F8766D
#00BFC4	0.976923076923077	0.99740932642487	initial -7.4	initial	-7.4	#00BFC4
#F8766D	0.984615384615385	1	improved -7.4	improved	-7.4	#F8766D
#00BFC4	0.973076923076923	0.99740932642487	initial -7.2	initial	-7.2	#00BFC4
#F8766D	0.979487179487179	0.99740932642487	improved -7.2	improved	-7.2	#F8766D
#00BFC4	0.967948717948718	0.99740932642487	initial -7	initial	-7	#00BFC4
#F8766D	0.971794871794872	0.99740932642487	improved -7	improved	-7	#F8766D
#00BFC4	0.964102564102564	0.99740932642487	initial -6.8	initial	-6.8	#00BFC4
#F8766D	0.964102564102564	0.99740932642487	improved -6.8	improved	-6.8	#F8766D
#00BFC4	0.96025641025641	0.99740932642487	initial -6.6	initial	-6.6	#00BFC4
#F8766D	0.96025641025641	0.99740932642487	improved -6.6	improved	-6.6	#F8766D
#00BFC4	0.957692307692308	0.99740932642487	initial -6.4	initial	-6.4	#00BFC4
#F8766D	0.957692307692308	0.99740932642487	improved -6.4	improved	-6.4	#F8766D
#00BFC4	0.955128205128205	0.994818652849741	initial -6.2	initial	-6.2	#00BFC4
#F8766D	0.955128205128205	0.99740932642487	improved -6.2	improved	-6.2	#F8766D
#00BFC4	0.952564102564103	0.994818652849741	initial -6	initial	-6	#00BFC4
#F8766D	0.953846153846154	0.99740932642487	improved -6	improved	-6	#F8766D
