group	x	y	PANEL
1	-11.5675965052519	48	1
1	-2.83079259035943	46	1
1	-2.76005646302367	42	1
1	-2.72416786776344	41	1
1	-2.6372399997679	38	1
1	-2.52953895104392	34	1
1	-2.45926525331948	32	1
1	-2.43412895846492	29	1
1	-2.33190429935069	27	1
1	-2.16046295527016	24	1
1	-2.0200477436297	22	1
1	-1.95075536221462	20	1
1	-1.94101269041098	19	1
1	-1.93550221328697	16	1
1	-1.91722134973071	14	1
1	-1.8016761744728	13	1
1	-1.66353362362989	12	1
1	-1.61143858298069	11	1
1	-1.59283079940629	9	1
1	-1.5756755003459	7	1
1	-1.50384560417333	6	1
1	-1.43378156726693	5	1
1	-1.41317744963917	4	1
1	-1.37629640738328	3	1
1	-1.32974216569458	2	1
1	-1.23919193760968	1	1
1	0	0	1
1	1.17533972875296	0	1
1	1.24872906056363	1	1
1	1.32974216569459	2	1
1	1.37629640738328	3	1
1	1.41317744963917	4	1
1	1.43378156726693	5	1
1	1.50384560417333	6	1
1	1.57567550034591	6	1
1	1.59275699756521	7	1
1	2.10736294132756	8	1
1	2.67305709847127	7	1
1	2.73651409413987	7	1
1	2.76668289066528	6	1
1	2.80543003223428	5	1
1	2.83439096646717	4	1
1	2.91096067978949	3	1
1	3.00817748476334	2	1
1	3.07952600678201	1	1
1	3.16494382779066	0	1
1	3.27863996763802	0	1
1	20.7195266102907	0	1
2	-11.5675965052519	0	1
2	-2.83079259035943	0	1
2	-2.76005646302367	0	1
2	-2.72416786776344	0	1
2	-2.6372399997679	0	1
2	-2.52953895104392	0	1
2	-2.45926525331948	0	1
2	-2.43412895846492	0	1
2	-2.33190429935069	0	1
2	-2.16046295527016	0	1
2	-2.0200477436297	0	1
2	-1.95075536221462	0	1
2	-1.94101269041098	0	1
2	-1.93550221328697	0	1
2	-1.91722134973071	0	1
2	-1.8016761744728	0	1
2	-1.66353362362989	0	1
2	-1.61143858298069	0	1
2	-1.59283079940629	0	1
2	-1.5756755003459	0	1
2	-1.50384560417333	0	1
2	-1.43378156726693	0	1
2	-1.41317744963917	0	1
2	-1.37629640738328	0	1
2	-1.32974216569458	0	1
2	-1.23919193760968	0	1
2	0	0	1
2	1.17533972875296	2	1
2	1.24872906056363	3	1
2	1.32974216569459	4	1
2	1.37629640738328	5	1
2	1.41317744963917	6	1
2	1.43378156726693	7	1
2	1.50384560417333	8	1
2	1.57567550034591	10	1
2	1.59275699756521	11	1
2	2.10736294132756	12	1
2	2.67305709847127	14	1
2	2.73651409413987	15	1
2	2.76668289066528	16	1
2	2.80543003223428	18	1
2	2.83439096646717	20	1
2	2.91096067978949	22	1
2	3.00817748476334	24	1
2	3.07952600678201	24	1
2	3.16494382779066	26	1
2	3.27863996763802	27	1
2	20.7195266102907	28	1
3	-11.5675965052519	48	1
3	-2.83079259035943	46	1
3	-2.76005646302367	42	1
3	-2.72416786776344	41	1
3	-2.6372399997679	38	1
3	-2.52953895104392	34	1
3	-2.45926525331948	32	1
3	-2.43412895846492	29	1
3	-2.33190429935069	27	1
3	-2.16046295527016	24	1
3	-2.0200477436297	22	1
3	-1.95075536221462	20	1
3	-1.94101269041098	19	1
3	-1.93550221328697	16	1
3	-1.91722134973071	14	1
3	-1.8016761744728	13	1
3	-1.66353362362989	12	1
3	-1.61143858298069	11	1
3	-1.59283079940629	9	1
3	-1.5756755003459	7	1
3	-1.50384560417333	6	1
3	-1.43378156726693	5	1
3	-1.41317744963917	4	1
3	-1.37629640738328	3	1
3	-1.32974216569458	2	1
3	-1.23919193760968	1	1
3	0	0	1
3	1.17533972875296	2	1
3	1.24872906056363	4	1
3	1.32974216569459	6	1
3	1.37629640738328	8	1
3	1.41317744963917	10	1
3	1.43378156726693	12	1
3	1.50384560417333	14	1
3	1.57567550034591	16	1
3	1.59275699756521	18	1
3	2.10736294132756	20	1
3	2.67305709847127	21	1
3	2.73651409413987	22	1
3	2.76668289066528	22	1
3	2.80543003223428	23	1
3	2.83439096646717	24	1
3	2.91096067978949	25	1
3	3.00817748476334	26	1
3	3.07952600678201	25	1
3	3.16494382779066	26	1
3	3.27863996763802	27	1
3	20.7195266102907	28	1
1	-11.5675965052519	48	2
1	-2.83079259035943	46	2
1	-2.76005646302367	42	2
1	-2.72416786776344	41	2
1	-2.6372399997679	38	2
1	-2.52953895104392	34	2
1	-2.45926525331948	32	2
1	-2.43412895846492	29	2
1	-2.33190429935069	27	2
1	-2.16046295527016	24	2
1	-2.0200477436297	22	2
1	-1.95075536221462	20	2
1	-1.94101269041098	19	2
1	-1.93550221328697	16	2
1	-1.91722134973071	14	2
1	-1.8016761744728	13	2
1	-1.66353362362989	12	2
1	-1.61143858298069	11	2
1	-1.59283079940629	9	2
1	-1.5756755003459	7	2
1	-1.50384560417333	6	2
1	-1.43378156726693	5	2
1	-1.41317744963917	4	2
1	-1.37629640738328	3	2
1	-1.32974216569458	2	2
1	-1.23919193760968	1	2
1	0	0	2
1	1.17533972875296	0	2
1	1.24872906056363	1	2
1	1.32974216569459	2	2
1	1.37629640738328	3	2
1	1.41317744963917	4	2
1	1.43378156726693	5	2
1	1.50384560417333	6	2
1	1.57567550034591	6	2
1	1.59275699756521	7	2
1	2.10736294132756	8	2
1	2.67305709847127	7	2
1	2.73651409413987	7	2
1	2.76668289066528	6	2
1	2.80543003223428	5	2
1	2.83439096646717	4	2
1	2.91096067978949	3	2
1	3.00817748476334	2	2
1	3.07952600678201	1	2
1	3.16494382779066	0	2
1	3.27863996763802	0	2
1	20.7195266102907	0	2
2	-11.5675965052519	0	2
2	-2.83079259035943	0	2
2	-2.76005646302367	0	2
2	-2.72416786776344	0	2
2	-2.6372399997679	0	2
2	-2.52953895104392	0	2
2	-2.45926525331948	0	2
2	-2.43412895846492	0	2
2	-2.33190429935069	0	2
2	-2.16046295527016	0	2
2	-2.0200477436297	0	2
2	-1.95075536221462	0	2
2	-1.94101269041098	0	2
2	-1.93550221328697	0	2
2	-1.91722134973071	0	2
2	-1.8016761744728	0	2
2	-1.66353362362989	0	2
2	-1.61143858298069	0	2
2	-1.59283079940629	0	2
2	-1.5756755003459	0	2
2	-1.50384560417333	0	2
2	-1.43378156726693	0	2
2	-1.41317744963917	0	2
2	-1.37629640738328	0	2
2	-1.32974216569458	0	2
2	-1.23919193760968	0	2
2	0	0	2
2	1.17533972875296	2	2
2	1.24872906056363	3	2
2	1.32974216569459	4	2
2	1.37629640738328	5	2
2	1.41317744963917	6	2
2	1.43378156726693	7	2
2	1.50384560417333	8	2
2	1.57567550034591	10	2
2	1.59275699756521	11	2
2	2.10736294132756	12	2
2	2.67305709847127	14	2
2	2.73651409413987	15	2
2	2.76668289066528	16	2
2	2.80543003223428	18	2
2	2.83439096646717	20	2
2	2.91096067978949	22	2
2	3.00817748476334	24	2
2	3.07952600678201	24	2
2	3.16494382779066	26	2
2	3.27863996763802	27	2
2	20.7195266102907	28	2
3	-11.5675965052519	48	2
3	-2.83079259035943	46	2
3	-2.76005646302367	42	2
3	-2.72416786776344	41	2
3	-2.6372399997679	38	2
3	-2.52953895104392	34	2
3	-2.45926525331948	32	2
3	-2.43412895846492	29	2
3	-2.33190429935069	27	2
3	-2.16046295527016	24	2
3	-2.0200477436297	22	2
3	-1.95075536221462	20	2
3	-1.94101269041098	19	2
3	-1.93550221328697	16	2
3	-1.91722134973071	14	2
3	-1.8016761744728	13	2
3	-1.66353362362989	12	2
3	-1.61143858298069	11	2
3	-1.59283079940629	9	2
3	-1.5756755003459	7	2
3	-1.50384560417333	6	2
3	-1.43378156726693	5	2
3	-1.41317744963917	4	2
