colour	x	y	key	showSelectedlegendcolour	clickSelects	fill
#0000FF	0.911644745582569	0.926398299455294	ATAC_JV_adipose/1	better	ATAC_JV_adipose/1	#0000FF
#0000FF	0.903987684862773	0.925341419342831	ATAC_JV_adipose/2	better	ATAC_JV_adipose/2	#0000FF
#0000FF	0.877715960756162	0.897678870543192	ATAC_JV_adipose/3	better	ATAC_JV_adipose/3	#0000FF
#0000FF	0.809384216152172	0.830289185952169	ATAC_JV_adipose/4	better	ATAC_JV_adipose/4	#0000FF
#0000FF	0.788569779188916	0.988791071342666	CTCF_TDH_ENCODE/1	better	CTCF_TDH_ENCODE/1	#0000FF
#0000FF	0.750432622529865	0.920634699118008	CTCF_TDH_ENCODE/2	better	CTCF_TDH_ENCODE/2	#0000FF
#0000FF	0.806964403118249	0.998074574997652	CTCF_TDH_ENCODE/3	better	CTCF_TDH_ENCODE/3	#0000FF
#0000FF	0.811221106479727	0.997702728306177	CTCF_TDH_ENCODE/4	better	CTCF_TDH_ENCODE/4	#0000FF
#0000FF	0.665206246659104	0.92041965684413	H3K27ac-H3K4me3_TDHAM_BP/1	better	H3K27ac-H3K4me3_TDHAM_BP/1	#0000FF
#0000FF	0.583320481346259	0.913600812035755	H3K27ac-H3K4me3_TDHAM_BP/2	better	H3K27ac-H3K4me3_TDHAM_BP/2	#0000FF
#0000FF	0.458322180859792	0.988167225572237	H3K27ac-H3K4me3_TDHAM_BP/3	better	H3K27ac-H3K4me3_TDHAM_BP/3	#0000FF
#0000FF	0.384649801587302	0.732775297619048	H3K27ac-H3K4me3_TDHAM_BP/4	better	H3K27ac-H3K4me3_TDHAM_BP/4	#0000FF
#0000FF	0.880654937906564	0.884572738024837	H3K27ac_TDH_some/1	better	H3K27ac_TDH_some/1	#0000FF
#0000FF	0.937666135034556	0.941919191919192	H3K27ac_TDH_some/2	better	H3K27ac_TDH_some/2	#0000FF
#0000FF	0.805263157894737	0.832236842105263	H3K27ac_TDH_some/3	better	H3K27ac_TDH_some/3	#0000FF
#0000FF	0.871527777777778	0.892726608187135	H3K27ac_TDH_some/4	better	H3K27ac_TDH_some/4	#0000FF
#0000FF	0.801347881899872	0.903493489822116	H3K27me3_RL_cancer/1	better	H3K27me3_RL_cancer/1	#0000FF
#0000FF	0.683514341409078	0.921748816485658	H3K27me3_RL_cancer/2	better	H3K27me3_RL_cancer/2	#0000FF
#0000FF	0.477138157894737	0.999945175438597	H3K27me3_RL_cancer/3	better	H3K27me3_RL_cancer/3	#0000FF
#0000FF	0.718572874493927	0.808653846153846	H3K27me3_RL_cancer/4	better	H3K27me3_RL_cancer/4	#0000FF
#0000FF	0.924954212454212	0.939423076923077	H3K27me3_TDH_some/1	better	H3K27me3_TDH_some/1	#0000FF
#0000FF	0.997253705318222	0.997515257192677	H3K27me3_TDH_some/2	better	H3K27me3_TDH_some/2	#0000FF
#0000FF	0.963107142857143	0.968678571428571	H3K27me3_TDH_some/3	better	H3K27me3_TDH_some/3	#0000FF
#0000FF	0.94538332038332	0.952700077700078	H3K27me3_TDH_some/4	better	H3K27me3_TDH_some/4	#0000FF
#0000FF	0.941221116545792	0.942626637431832	H3K36me3_AM_immune/1	better	H3K36me3_AM_immune/1	#0000FF
#0000FF	0.982342690971633	0.988011586725053	H3K36me3_AM_immune/2	better	H3K36me3_AM_immune/2	#0000FF
#0000FF	0.902097321407388	0.911124819094166	H3K36me3_AM_immune/3	better	H3K36me3_AM_immune/3	#0000FF
#0000FF	0.924783835021038	0.948661395477875	H3K36me3_AM_immune/4	better	H3K36me3_AM_immune/4	#0000FF
#0000FF	0.896819526627219	0.899038461538462	H3K36me3_TDH_ENCODE/1	better	H3K36me3_TDH_ENCODE/1	#0000FF
#0000FF	0.950712250712251	0.963817663817664	H3K36me3_TDH_ENCODE/2	better	H3K36me3_TDH_ENCODE/2	#0000FF
#0000FF	0.418639053254438	0.784023668639053	H3K36me3_TDH_ENCODE/3	better	H3K36me3_TDH_ENCODE/3	#0000FF
#FF0000	0.92548761779531	0.92187157571773	H3K36me3_TDH_ENCODE/4	worse	H3K36me3_TDH_ENCODE/4	#FF0000
#0000FF	0.978442728442728	0.97972972972973	H3K36me3_TDH_immune/1	better	H3K36me3_TDH_immune/1	#0000FF
#000000	1	1	H3K36me3_TDH_immune/2	same	H3K36me3_TDH_immune/2	#000000
#000000	1	1	H3K36me3_TDH_immune/3	same	H3K36me3_TDH_immune/3	#000000
#000000	1	1	H3K36me3_TDH_immune/4	same	H3K36me3_TDH_immune/4	#000000
#0000FF	0.85	1	H3K36me3_TDH_other/1	better	H3K36me3_TDH_other/1	#0000FF
#000000	0.921502976190476	0.921502976190476	H3K36me3_TDH_other/2	same	H3K36me3_TDH_other/2	#000000
#0000FF	0.916666666666667	0.946428571428571	H3K36me3_TDH_other/3	better	H3K36me3_TDH_other/3	#0000FF
#000000	0.902777777777778	0.902777777777778	H3K36me3_TDH_other/4	same	H3K36me3_TDH_other/4	#000000
#FF0000	0.951808608058608	0.946275946275946	H3K4me1_TDH_BP/1	worse	H3K4me1_TDH_BP/1	#FF0000
#0000FF	0.872974537037037	0.909686053240741	H3K4me1_TDH_BP/2	better	H3K4me1_TDH_BP/2	#0000FF
#0000FF	0.991606280193237	0.99338768115942	H3K4me1_TDH_BP/3	better	H3K4me1_TDH_BP/3	#0000FF
#0000FF	0.692647933392804	0.933727326791555	H3K4me1_TDH_BP/4	better	H3K4me1_TDH_BP/4	#0000FF
#0000FF	0.836962973692208	0.842714164401692	H3K4me3_PGP_immune/1	better	H3K4me3_PGP_immune/1	#0000FF
#0000FF	0.856224914901184	0.859288472285729	H3K4me3_PGP_immune/2	better	H3K4me3_PGP_immune/2	#0000FF
#0000FF	0.878613618020398	0.885391444713479	H3K4me3_PGP_immune/3	better	H3K4me3_PGP_immune/3	#0000FF
#0000FF	0.821110312612289	0.828668959498999	H3K4me3_PGP_immune/4	better	H3K4me3_PGP_immune/4	#0000FF
#0000FF	0.742857142857143	1	H3K4me3_TDH_ENCODE/1	better	H3K4me3_TDH_ENCODE/1	#0000FF
#000000	0.988095238095238	0.988095238095238	H3K4me3_TDH_ENCODE/2	same	H3K4me3_TDH_ENCODE/2	#000000
#000000	1	1	H3K4me3_TDH_ENCODE/3	same	H3K4me3_TDH_ENCODE/3	#000000
#FF0000	0.985185185185185	0.97716049382716	H3K4me3_TDH_ENCODE/4	worse	H3K4me3_TDH_ENCODE/4	#FF0000
#0000FF	0.913312828717496	0.920845746441576	H3K4me3_TDH_immune/1	better	H3K4me3_TDH_immune/1	#0000FF
#0000FF	0.91625428743487	0.920157707782403	H3K4me3_TDH_immune/2	better	H3K4me3_TDH_immune/2	#0000FF
#0000FF	0.942894541108827	0.945207382707383	H3K4me3_TDH_immune/3	better	H3K4me3_TDH_immune/3	#0000FF
#0000FF	0.925277107235528	0.933784706212084	H3K4me3_TDH_immune/4	better	H3K4me3_TDH_immune/4	#0000FF
#0000FF	0.987613939965425	0.987967546754675	H3K4me3_TDH_other/1	better	H3K4me3_TDH_other/1	#0000FF
#0000FF	0.988193354264783	0.990728021978022	H3K4me3_TDH_other/2	better	H3K4me3_TDH_other/2	#0000FF
#0000FF	0.998922902494331	0.998968253968254	H3K4me3_TDH_other/3	better	H3K4me3_TDH_other/3	#0000FF
#0000FF	0.982380952380952	0.986005291005291	H3K4me3_TDH_other/4	better	H3K4me3_TDH_other/4	#0000FF
#0000FF	0.88137288523091	0.932127343392775	H3K4me3_XJ_immune/1	better	H3K4me3_XJ_immune/1	#0000FF
#FF0000	0.810275001633026	0.806698673982625	H3K4me3_XJ_immune/2	worse	H3K4me3_XJ_immune/2	#FF0000
#0000FF	0.893482146568566	0.904289811697219	H3K4me3_XJ_immune/3	better	H3K4me3_XJ_immune/3	#0000FF
#0000FF	0.85861703454296	0.884015047595294	H3K4me3_XJ_immune/4	better	H3K4me3_XJ_immune/4	#0000FF
#FF0000	0.910919540229885	0.907902298850575	H3K9me3_TDH_BP/1	worse	H3K9me3_TDH_BP/1	#FF0000
#0000FF	0.799464285714286	0.807589285714286	H3K9me3_TDH_BP/2	better	H3K9me3_TDH_BP/2	#0000FF
#FF0000	0.931153846153846	0.930494505494505	H3K9me3_TDH_BP/3	worse	H3K9me3_TDH_BP/3	#FF0000
#0000FF	0.973142857142857	0.974571428571429	H3K9me3_TDH_BP/4	better	H3K9me3_TDH_BP/4	#0000FF
