colour	x	y	key	showSelectedlegendcolour	showSelected2	fill
#00BFC4	0.998861047835991	1	initial	initial	-10	#00BFC4
#F8766D	0.998861047835991	1	improved	improved	-10	#F8766D
#00BFC4	0.998861047835991	1	initial	initial	-9.8	#00BFC4
#F8766D	0.998861047835991	1	improved	improved	-9.8	#F8766D
#00BFC4	0.998861047835991	1	initial	initial	-9.6	#00BFC4
#F8766D	0.998861047835991	1	improved	improved	-9.6	#F8766D
#00BFC4	0.998861047835991	1	initial	initial	-9.4	#00BFC4
#F8766D	0.998861047835991	1	improved	improved	-9.4	#F8766D
#00BFC4	0.998861047835991	1	initial	initial	-9.2	#00BFC4
#F8766D	0.998861047835991	1	improved	improved	-9.2	#F8766D
#00BFC4	0.998861047835991	1	initial	initial	-9	#00BFC4
#F8766D	0.998861047835991	1	improved	improved	-9	#F8766D
#00BFC4	0.998861047835991	1	initial	initial	-8.8	#00BFC4
#F8766D	0.998861047835991	1	improved	improved	-8.8	#F8766D
#00BFC4	0.998861047835991	1	initial	initial	-8.6	#00BFC4
#F8766D	0.998861047835991	1	improved	improved	-8.6	#F8766D
#00BFC4	0.997722095671982	1	initial	initial	-8.4	#00BFC4
#F8766D	0.998861047835991	1	improved	improved	-8.4	#F8766D
#00BFC4	0.997722095671982	1	initial	initial	-8.2	#00BFC4
#F8766D	0.998861047835991	1	improved	improved	-8.2	#F8766D
#00BFC4	0.996583143507973	1	initial	initial	-8	#00BFC4
#F8766D	0.997722095671982	1	improved	improved	-8	#F8766D
#00BFC4	0.996583143507973	1	initial	initial	-7.8	#00BFC4
#F8766D	0.997722095671982	1	improved	improved	-7.8	#F8766D
#00BFC4	0.994305239179954	1	initial	initial	-7.6	#00BFC4
#F8766D	0.994305239179954	1	improved	improved	-7.6	#F8766D
#00BFC4	0.993166287015945	1	initial	initial	-7.4	#00BFC4
#F8766D	0.993166287015945	1	improved	improved	-7.4	#F8766D
#00BFC4	0.992027334851936	1	initial	initial	-7.2	#00BFC4
#F8766D	0.992027334851936	1	improved	improved	-7.2	#F8766D
#00BFC4	0.9874715261959	1	initial	initial	-7	#00BFC4
#F8766D	0.9874715261959	1	improved	improved	-7	#F8766D
#00BFC4	0.9874715261959	1	initial	initial	-6.8	#00BFC4
#F8766D	0.984054669703873	1	improved	improved	-6.8	#F8766D
#00BFC4	0.984054669703873	1	initial	initial	-6.6	#00BFC4
#F8766D	0.982915717539863	1	improved	improved	-6.6	#F8766D
#00BFC4	0.982915717539863	1	initial	initial	-6.4	#00BFC4
#F8766D	0.979498861047836	1	improved	improved	-6.4	#F8766D
#00BFC4	0.981776765375854	1	initial	initial	-6.2	#00BFC4
#F8766D	0.978359908883827	1	improved	improved	-6.2	#F8766D
#00BFC4	0.981776765375854	1	initial	initial	-6	#00BFC4
#F8766D	0.977220956719818	1	improved	improved	-6	#F8766D
#00BFC4	0.978359908883827	1	initial	initial	-5.8	#00BFC4
#F8766D	0.977220956719818	1	improved	improved	-5.8	#F8766D
#00BFC4	0.976082004555809	1	initial	initial	-5.6	#00BFC4
#F8766D	0.977220956719818	1	improved	improved	-5.6	#F8766D
#00BFC4	0.972665148063781	1	initial	initial	-5.4	#00BFC4
#F8766D	0.976082004555809	1	improved	improved	-5.4	#F8766D
#00BFC4	0.970387243735763	0.998084291187739	initial	initial	-5.2	#00BFC4
